procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 194596 25307180 347504 68799760    0    0     0   318 10103 14568  2  1 97  0
 1  0 194596 25308848 347504 68799816    0    0     0    38 23033 12201  1  1 98  0
 0  0 194596 25308236 347504 68799840    0    0     0     8 4977 11492  1  0 99  0
 0  0 194596 25307256 347504 68799856    0    0     0  5360 6251 11833  1  0 99  0
 0  0 194596 25308112 347504 68799864    0    0     0    10 4828 11303  1  1 99  0
 1  0 194596 25306404 347504 68799888    0    0     0  6206 7488 14618  1  1 97  0
 2  0 194596 25306468 347504 68799904    0    0     0    70 4900 11512  1  0 99  0
 0  0 194596 25306444 347504 68799872    0    0     0     8 5330 12818  1  1 98  0
 1  0 194596 25306812 347504 68799904    0    0     0    18 5208 12401  1  1 99  0
 0  0 194596 25307772 347504 68799920    0    0     0   436 4830 11708  1  0 99  0
 0  0 194596 25294332 347504 68799936    0    0     0    34 5556 13038  1  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 194596 25307220 347504 68799936    0    0     0    62 5577 13661  1  1 98  0
 1  0 194596 25306140 347504 68799976    0    0     0    40 5178 12454  1  1 98  0
 0  0 194596 25306708 347504 68799976    0    0     0  5328 6684 12049  1  0 99  0
 0  0 194596 25306372 347504 68799984    0    0     0  1116 4969 11188  1  0 99  0
 0  0 194596 25306084 347504 68800024    0    0     0 10672 8529 12938  1  1 98  0
 1  0 194596 25306304 347504 68800032    0    0     0   434 5236 12529  1  1 98  0
 0  0 194596 25305012 347504 68800064    0    0     0    60 5098 11777  1  1 99  0
 0  0 194596 25305796 347504 68800128    0    0     0    16 5293 12141  1  0 99  0
 0  0 194596 25304976 347504 68800144    0    0     0   162 4899 11640  1  0 99  0
 0  0 194596 25305052 347504 68800160    0    0     0     0 5269 12458  1  1 98  0
 0  1 194596 25306620 347504 68800176    0    0     0  1002 57784 13194  2  1 96  0
 0  0 194596 25307844 347504 68800192    0    0     0    94 5368 12276  1  1 95  3
 3  0 194596 25306204 347504 68800328    0    0     0 14914 9595 12925  1  1 98  0
 0  0 194596 25306336 347504 68800384    0    0     0    10 4873 11076  1  0 99  0
 0  0 194596 25305868 347504 68800528    0    0     0  9576 8563 12553  1  1 98  0
 3  0 194596 25290940 347504 68800560    0    0     0    52 5717 13800  1  2 97  0
 1  0 194596 25306212 347504 68800568    0    0     0     8 5351 13114  1  1 98  0
 0  0 194596 25304956 347504 68800632    0    0     0  1028 5381 13342  1  1 98  0
 0  0 194596 25305672 347504 68800640    0    0     0    10 4739 10592  1  0 99  0
 1  0 194596 25306460 347504 68800680    0    0     0    94 5648 13068  1  1 98  0
 0  0 194596 25304068 347504 68800720    0    0     0     0 4979 11854  1  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 194596 25304852 347504 68800736    0    0     0   418 5071 11696  1  1 98  0
 0  0 194596 25306148 347504 68800736    0    0     0 11848 8837 12056  1  1 98  0
 1  0 194596 25306192 347504 68800768    0    0     0    10 4887 11702  1  1 98  0
 0  0 194596 25305232 347504 68800792    0    0     0  5456 5989 11796  1  1 99  0
 0  0 194596 25305296 347504 68800792    0    0     0     0 4941 11994  1  1 99  0
 0  0 194596 25302568 347504 68800808    0    0     0    80 5622 13975  1  1 98  0
 2  0 194596 25303260 347504 68800816    0    0     0    42 5338 12419  1  1 98  0
 0  0 194596 25302708 347504 68800832    0    0     0    10 4978 11228  1  0 99  0
 0  0 194596 25302720 347504 68800864    0    0     0     0 5568 11997  1  1 98  0
 0  0 194596 25304632 347504 68800896    0    0     0   428 5761 14503  2  1 97  0
 0  0 194596 25291396 347504 68800904    0    0     0  1030 5002 11825  1  1 99  0
 1  0 194596 25302648 347504 68800944    0    0     0  5724 7288 12942  1  1 98  0
 0  0 194596 25302408 347504 68800960    0    0     0    10 5049 11407  1  0 99  0
 1  0 194596 25304916 347504 68800984    0    0     0 10210 8387 12456  1  1 98  0
 0  0 194596 25304368 347504 68801000    0    0     0   158 6036 11690  1  1 98  0
 0  0 194596 25303156 347504 68801024    0    0     0   402 5163 11596  1  1 99  0
 0  0 194596 25303176 347504 68801032    0    0     0    16 5464 12668  1  1 98  0
 1  0 194596 25303012 347504 68801040    0    0     0    92 5204 11732  1  1 98  0
 0  0 194596 25302708 347504 68801040    0    0     0     0 5265 12119  1  1 99  0
 0  0 194596 25302516 347504 68801056    0    0     0   990 5263 11669  1  0 99  0
 1  0 194596 25304000 347504 68801040    0    0     0     8 5538 13098  1  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 194596 25294932 347504 68801168    0    0     0 16272 16702 20169  1  1 97  0
 0  0 194596 25302152 347504 68801184    0    0     0 19134 10430 17687  3  1 96  0
 0  0 194596 25304252 347504 68801320    0    0     0     0 23124 15527  2  1 97  0
 2  0 194596 25304876 347504 68801344    0    0     0   930 10239 17220  1  1 98  0
 0  0 194596 25303256 347504 68801360    0    0     0     8 10406 18097  1  1 98  0
 2  0 194596 25286732 347504 68801408    0    0     0   448 11185 20276  2  1 97  0
 2  0 194596 25298964 347504 68801408    0    0     0    10 9717 16964  1  1 98  0
 1  0 194596 25299312 347504 68801472    0    0     0     0 11503 20564  2  1 97  0
 0  0 194596 25299428 347504 68801504    0    0     0   466 10779 18289  2  1 97  0
 0  0 194596 25298404 347504 68801544    0    0     0     8 10206 17770  1  1 98  0
 5  0 194596 25297860 347504 68801560    0    0     0 16206 15655 18066  1  1 98  0
 2  0 194596 25297484 347504 68801584    0    0     0   856 11187 18883  2  1 97  0
 3  0 194596 25298176 347504 68801608    0    0     0   532 15034 18480  2  1 98  0
 0  0 194596 25295768 347504 68801616    0    0     0     0 11230 18227  1  1 98  0
 1  0 194596 25295468 347504 68801632    0    0     0     8 10346 18562  2  1 98  0
 0  0 194596 25294260 347504 68801664    0    0     0    74 11401 19515  2  1 97  0
 4  0 194596 25291664 347504 68801712    0    0     0   444 10139 17865  1  1 98  0
 2  1 194596 25291664 347504 68801728    0    0     0  3682 11819 18155  1  1 98  0
 1  0 194596 25292012 347504 68801768    0    0     0  5710 14036 20795  2  1 97  0
 0  0 194596 25289076 347504 68801768    0    0     0     8 10667 18117  1  1 98  0
 0  0 194596 25288840 347508 68801792    0    0     0  6832 11942 18643  1  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 194596 25286212 347508 68801800    0    0     0    12 9986 18035  1  1 98  0
 1  0 194596 25286304 347508 68801816    0    0     0     0 10191 18711  1  1 98  0
 0  0 194596 25285132 347508 68801840    0    0     0   488 11056 18736  1  1 98  0
 0  0 194596 25283360 347508 68801856    0    0     0     8 10357 18013  1  1 98  0
 0  0 194596 25281064 347508 68801872    0    0     0    16 11248 19694  2  1 97  0
 1  0 194596 25269152 347508 68801928    0    0     0   982 16060 18248  2  1 97  0
 0  0 194596 25279964 347508 68801936    0    0     0   430 10681 17963  1  1 98  0
