procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 485628 5780264 29517556 175791280    0    0     0   282 3268 4205  0  0 100  0  0	
 0  0 485628 5781520 29517556 175791408    0    0     0   313 7785 12044  2  0 98  0  0	
 0  0 485628 5781896 29517556 175791536    0    0     0   503 4339 5071  2  0 98  0  0	
 1  0 485628 5851252 29517556 175791552    0    0     0   486 8582 12570  2  0 97  0  0	
 1  0 485628 5846308 29517556 175791616    0    0     0   615 5268 6002  1  0 99  0  0	
 2  0 485628 5845428 29517556 175791680    0    0     0   260 4404 5676  0  0 99  0  0	
 2  0 485628 5845024 29517556 175791856    0    0     4   564 8924 12336  4  0 95  0  0	
 0  0 485628 5812164 29517556 175791968    0    0     0   402 4203 4865  1  0 99  0  0	
 0  0 485628 5812956 29517556 175791984    0    0     0   238 8274 12613  2  0 98  0  0	
 1  0 485628 5811604 29517556 175792064    0    0     0   826 4558 5601  0  0 99  0  0	
 2  0 485628 5811264 29517556 175792128    0    0     0   406 3889 4624  1  0 99  0  0	
 1  0 485628 5808512 29517556 175792352    0    0    44   393 9207 13386  3  0 97  0  0	
 1  0 485628 5805144 29517556 175792416    0    0     0   318 3549 4398  0  0 99  0  0	
 0  0 485628 5797364 29517556 175792416    0    0     0   392 10349 13973  4  1 95  0  0	
 1  0 485628 5796648 29517556 175792480    0    0     0  1027 4626 5441  1  0 99  0  0	
 2  0 485628 5795604 29517556 175792544    0    0     0   354 3543 4578  0  0 100  0  0	
 2  0 485628 5779320 29517556 175792704    0    0     8   541 9802 14316  2  1 97  0  0	
 1  0 485628 5773316 29517556 175792768    0    0     0   340 4172 4446  1  1 98  0  0	
 5  0 485628 5766944 29517556 175792768    0    0     0   424 18954 15727  3  4 93  0  0	
 1  0 485628 5752188 29517556 175792832    0    0     0  1047 5129 5124  0  2 97  0  0	
 1  0 485628 5750396 29517556 175792896    0    0     0   216 4616 4842  2  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  1 485628 5733740 29517556 175793040    0    0     4   471 8975 13561  2  0 98  0  0	
 1  0 485628 5733716 29517556 175793120    0    0     0   357 3638 4428  0  0 99  0  0	
 2  0 485628 5732288 29517556 175793120    0    0     0   326 8586 12998  2  0 98  0  0	
 3  0 485628 5729764 29517556 175793184    0    0     0   878 6140 5716  1  1 97  0  0	
 1  0 485628 5744384 29517556 175793248    0    0     0   390 5356 4576  1  3 96  0  0	
 1  0 485628 5744120 29517556 175793392    0    0     0   341 9072 12762  4  0 96  0  0	
 1  0 485628 5741424 29517556 175793472    0    0     0   410 3522 4590  0  0 100  0  0	
 3  0 485628 5748516 29517556 175793472    0    0     0   406 9250 13389  2  1 97  0  0	
 1  0 485628 5734976 29517556 175793552    0    0     0   874 5556 5696  2  0 98  0  0	
 1  0 485628 5735492 29517556 175793600    0    0     0   398 3431 4626  0  0 100  0  0	
 2  0 485628 5738864 29517556 175793760    0    0     0   498 9182 13567  2  0 97  0  0	
 1  0 485628 5734744 29517556 175793856    0    0     0   551 3962 4969  1  0 99  0  0	
 0  0 485628 5687664 29517556 175793888    0    0     0   390 9888 12589  5  1 95  0  0	
 0  0 485628 5683860 29517556 175793936    0    0     0   468 3908 5015  0  0 100  0  0	
 1  0 485628 5684952 29517556 175794016    0    0     0   240 4226 5556  0  0 100  0  0	
 2  0 485628 5673460 29517556 175794176    0    0     0   606 9035 13675  2  0 98  0  0	
 0  0 485628 5670556 29517556 175794288    0    0     8   326 3655 4639  0  0 99  0  0	
 0  0 485628 5769464 29517556 175794304    0    0     0   462 9763 13735  3  1 97  0  0	
 3  0 485628 5741680 29517556 175794400    0    0     0   738 5396 5813  2  0 98  0  0	
 1  0 485624 5788668 29517556 175794528    0    0    36   336 3870 4782  1  0 99  0  0	
 1  0 485624 5781152 29517556 175794688    0    0     0   402 9605 13233  4  0 95  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0 485624 5767860 29517556 175794720    0    0     0   296 3394 4380  0  0 99  0  0	
 3  0 485624 5767244 29517556 175794736    0    0     0   372 8941 13334  2  0 98  0  0	
 0  0 485624 5767868 29517556 175794800    0    0     0   611 4133 5309  0  0 99  0  0	
 0  0 485624 5768416 29517556 175794912    0    0     0  1110 3509 4555  0  0 100  0  0	
 1  0 485624 5770064 29517556 175795072    0    0     0   328 8406 12938  2  0 98  0  0	
 1  0 485624 5766576 29517556 175795104    0    0     0   292 3864 4268  0  0 99  0  0	
 2  0 485624 5756496 29517556 175795120    0    0     0   334 10432 15006  5  1 95  0  0	
 3  0 485624 5699764 29517556 175795184    0    0     0   507 4719 5121  2  1 98  0  0	
 1  0 485624 5695088 29517556 175795248    0    0     4   354 4502 5176  1  0 99  0  0	
 2  0 485624 5693408 29517556 175795408    0    0     0   417 9727 13880  2  1 97  0  0	
 0  0 485624 5670276 29517556 175795472    0    0     4  1216 4310 5028  1  0 98  0  0	
 2  0 485624 5671468 29517556 175795488    0    0     0   246 8698 11756  4  0 96  0  0	
 0  0 485624 5599008 29517556 175795552    0    0     0   460 4521 5189  2  1 98  0  0	
 3  0 485624 5598752 29517556 175795616    0    0     0   264 4994 4614  0  1 99  0  0	
 4  0 485620 5607316 29517556 175795744   16    0   108   346 14401 14511  2  3 94  0  0	
 2  0 485620 5609628 29517556 175796016    0    0     0   793 6570 5099  0  3 96  0  0	
 1  0 485584 5590416 29517556 175796064   60    0    60   454 9881 12806  2  2 96  0  0	
 1  0 485584 5587328 29517556 175796128    0    0     0   445 3870 4703  1  0 99  0  0	
 1  0 485584 5587936 29517556 175796176    0    0     0   466 3834 4716  1  0 98  0  0	
 2  0 485584 5588316 29517556 175796336    0    0     0   332 9186 13306  4  0 96  0  0	
 0  0 485584 5587856 29517556 175796448    0    0     0   709 4225 4917  2  0 98  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 485584 5587904 29517556 175796464    0    0     4   374 14150 15952  3  2 95  0  0	
 3  0 485584 5583692 29517556 175796544    0    0     0   656 8264 5892  2  3 95  0  0	
 3  0 485584 5622212 29517556 175796608    0    0     4   257 9026 6294  1  3 96  0  0	
 1  0 485584 5641388 29517556 175796688    0    0     0   534 9925 12446  4  1 95  0  0	
 1  0 485584 5640036 29517556 175796896    0    0     0   438 4066 4556  2  0 98  0  0	
 0  0 485584 5639368 29517556 175796896    0    0     0   322 8607 13300  2  0 98  0  0	
 2  0 485584 5644728 29517556 175796976    0    0     0   404 4354 4964  1  0 98  0  0	
 2  0 485584 5885596 29517556 175797040    0    0     0   422 4305 4878  1  1 99  0  0	
 0  0 485584 5884404 29517556 175797088    0    0     0   340 8570 12736  2  0 98  0  0	
 1  0 485584 5887508 29517556 175797248    0    0     0   688 4001 4629  2  0 98  0  0	
 1  0 485584 5886084 29517556 175797248    0    0     0   398 9626 13757  4  0 96  0  0	
 1  0 485584 5884232 29517556 175797296    0    0     0   487 4237 5412  1  0 99  0  0	
 0  0 485584 5907400 29517556 175797504    0    0     4   336 3992 4513  2  0 98  0  0	
 2  0 485584 5896708 29517556 175797664    0    0     4   329 8157 12327  2  0 98  0  0	
 2  0 485584 5898352 29517556 175797712    0    0     0   952 3558 4375  1  0 99  0  0	
 1  0 485584 5902144 29517556 175797920    0    0    92   387 9269 13341  3  0 97  0  0	
 2  0 485584 5862532 29517556 175798000    0    0     0   774 5560 5826  2  0 97  0  0	
 0  0 485584 5861088 29517556 175798080    0    0     4   298 4567 5175  1  0 98  0  0	
 1  0 485584 5862072 29517556 175798224    0    0     0   459 8909 12822  4  0 96  0  0	
 2  0 485584 5861492 29517556 175798272    0    0     0   762 3970 5097  0  0 99  0  0	
 1  0 485584 5863172 29517556 175798304    0    0     0   282 9630 14728  2  0 98  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 485584 5862096 29517556 175798368    0    0     0   464 4148 5237  1  0 99  0  0	
 1  0 485584 5937276 29517556 175798464    0    0    20   384 5646 6471  3  0 96  0  0	
 1  0 485584 5933980 29517556 175798656    0    0     0   370 9372 14019  2  0 98  0  0	
 1  0 485584 5932424 29517556 175798752    0    0     0   786 5136 6715  1  0 99  0  0	
 0  0 485584 5918912 29517556 175798768    0    0     4   502 9493 12409  4  1 95  0  0	
 1  0 485584 5922084 29517556 175798848    0    0     0   441 4187 4874  0  0 99  0  0	
 1  0 485584 5908276 29517556 175798944    0    0     0   644 5478 6988  2  0 98  0  0	
 1  0 485584 5905688 29517556 175799088    0    0     0   413 9693 13893  2  0 97  0  0	
 1  0 485584 5906256 29517556 175799216    0    0     0   714 5123 6767  1  0 99  0  0	
 2  0 485584 5907504 29517556 175799248    0    0     0   352 10054 14174  4  0 95  0  0	
 1  0 485584 5906920 29517556 175799296    0    0     4   487 4052 5162  0  0 99  0  0	
 0  0 485584 5901412 29517556 175799408    0    0     0   368 5983 8028  2  0 98  0  0	
 1  0 485584 5865288 29517556 175799712    0    0     0   622 10132 14290  3  1 97  0  0	
 1  0 485584 5857404 29517556 175799824    0    0     0   510 6016 6959  3  0 96  0  0	
 0  0 485584 5857612 29517556 175799840    0    0     0   228 9105 13970  2  0 98  0  0	
 0  0 485584 5865896 29517556 175799920    0    0     0   449 4268 5152  0  0 99  0  0	
 1  0 485584 5867048 29517556 175800016    0    0     0   374 5038 6734  1  0 99  0  0	
 2  0 485584 5878604 29517556 175800160    0    0     0   299 10653 11971  4  3 94  0  0	
 1  0 485584 5868464 29517556 175800240    0    0     0   731 5385 6053  1  1 98  0  0	
 2  0 485584 5854776 29517556 175800256    0    0     4   398 8790 13256  2  0 98  0  0	
 0  0 485584 5851556 29517556 175800320    0    0    24   685 4600 5510  1  0 98  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 485584 5850788 29517556 175800464    0    0     0   370 5095 6639  1  0 99  0  0	
 1  0 485584 5848588 29517556 175800624    0    0     0   374 8851 12439  4  0 96  0  0	
 0  0 485584 5848020 29517556 175800672    0    0     0   828 4949 6307  1  0 99  0  0	
 1  0 485584 5834860 29517556 175800704    0    0     0   300 9652 14138  2  0 97  0  0	
 1  0 485584 5833656 29517556 175800768    0    0     0   551 3734 4923  0  0 100  0  0	
 1  0 485584 5833564 29517556 175800864    0    0     0   239 5856 6596  3  0 97  0  0	
 1  0 485584 5831460 29517556 175801024    0    0     0   354 9404 14310  2  0 98  0  0	
 0  0 485584 5825952 29517556 175801088    0    0     4   916 5425 6669  2  0 98  0  0	
 0  0 485584 5826308 29517556 175801120    0    0     0   289 8755 12885  4  0 96  0  0	
 0  0 485584 5827204 29517556 175801184    0    0     0   460 3864 5084  0  0 100  0  0	
 1  0 485584 5964412 29517556 175801280    0    0     4   440 5335 6667  1  0 98  0  0	
 1  0 485584 5960068 29517556 175801440    0    0     0   539 9521 13477  3  0 97  0  0	
 1  0 485584 5949380 29517556 175806720    0    0     0  5626 8362 10299  6  1 93  0  0	
 1  0 485584 5931404 29517556 175782768    0    0     2   474 9750 14644  2  1 97  0  0	
 3  0 485584 5908492 29517560 175782848    0    0     0   457 5271 5553  3  0 96  0  0	
 1  0 485584 5940416 29517560 175782928    0    0     0   364 5064 6496  1  0 99  0  0	
 1  0 485584 5939812 29517560 175783072    0    0     0   437 8895 13549  2  0 98  0  0	
 1  0 485584 6019548 29517560 175783168    0    0     0   810 5998 6986  3  0 97  0  0	
 1  0 485584 6022852 29517560 175783232    0    0     0   312 8406 12780  2  0 98  0  0	
 0  0 485584 6023688 29517560 175783296    0    0     0   504 4333 5276  0  0 99  0  0	
 1  0 485584 6021312 29517560 175783392    0    0     0   316 6955 8337  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 485584 6013904 29517560 175783584    0    0     0   591 9589 13493  2  1 97  0  0	
 2  0 485580 6005852 29517560 175783712    6    0    10   676 5672 7151  2  0 98  0  0	
 0  0 485580 5989560 29517560 175783728    0    0     0   302 9524 14005  3  0 96  0  0	
 0  0 485580 5966684 29517560 175783808    0    0     0   816 5544 5986  2  1 98  0  0	
 1  0 485580 5968312 29517560 175783904    0    0     0   386 5518 7195  1  0 98  0  0	
 1  0 485580 5967876 29517560 175784064    0    0     0   297 8887 12822  3  0 97  0  0	
 1  0 485580 5966912 29517560 175784112    0    0     0   732 5102 6467  1  0 99  0  0	
 0  0 485580 5985864 29517560 175784144    0    0     0   588 10226 13920  3  1 96  0  0	
 7  0 485580 5974396 29517560 175784208    0    0     0   396 4207 5208  0  0 99  0  0	
 0  0 485568 5977392 29517560 175784320    0    0     0   300 5041 6481  1  0 99  0  0	
 0  0 485568 5978556 29517560 175784480    0    0     0   344 8102 12430  2  0 98  0  0	
 1  0 485568 5982092 29517560 175784544    0    0     0   337 8420 6790  2  2 95  0  0	
 4  0 485568 5981452 29517560 175784560    0    0     0   284 15830 15000  2  4 94  0  0	
 3  1 485568 5976492 29517560 175784640    0    0     0  1261 9627 5782  0  3 96  0  0	
 4  0 485568 5980036 29517560 175784720    0    0     0   353 9363 7162  1  3 95  0  0	
 2  0 485568 5996160 29517560 175784896    0    0     0   370 14646 15178  3  3 93  0  0	
 1  0 485568 5993160 29517560 175784928    0    0     0   226 5820 6764  1  1 98  0  0	
 0  0 485568 5990072 29517560 175784976    0    0     0   321 8614 12697  3  0 97  0  0	
 2  0 485568 5985464 29517560 175785024    0    0     4   866 4141 5439  0  0 100  0  0	
 3  0 485568 5990172 29517560 175785136    0    0     0   298 5105 6411  1  0 99  0  0	
 0  0 485568 5982480 29517560 175785280    0    0     0   432 9444 13848  3  0 96  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 485568 5983824 29517560 175785376    0    0     0   302 4879 6392  1  0 99  0  0	
 1  0 485568 5981596 29517560 175785408    0    0     0   460 9136 13688  2  0 98  0  0	
 2  0 485568 5973416 29517560 175785456    0    0     0  1228 4657 5612  2  0 98  0  0	
 0  0 485568 5976244 29517560 175785536    0    0     0   266 5165 6218  2  0 97  0  0	
 1  0 485568 5973212 29517560 175785584    0    0     0   440 9081 14156  2  0 98  0  0	
 1  0 485568 5973724 29517560 175785840    0    0     0   546 5431 6895  1  0 99  0  0	
 0  0 485568 5976416 29517560 175785872    0    0     0   246 10680 16177  4  0 96  0  0	
10  0 485568 5978924 29517560 175785936    0    0     0   603 4506 5713  0  0 99  0  0	
 1  0 485568 6000572 29517560 175786048    0    0     0   424 8001 11270  2  0 98  0  0	
 2  0 485568 5999752 29517560 175786240    0    0     0   624 10186 15529  3  0 96  0  0	
 1  0 485568 6000940 29517560 175786368    0    0     0   335 4586 5935  1  0 99  0  0	
 2  0 485568 6002508 29517560 175786400    0    0     0   348 11026 17032  4  0 96  0  0	
10  0 485568 6007428 29517560 175786464    0    0     0   694 4918 6103  0  0 99  0  0	
 1  0 485568 6200288 29517560 175786544    0    0     0   384 7477 9722  1  1 98  0  0	
 1  0 485568 6192892 29517560 175786608    0    0     4   389 9820 13984  4  0 96  0  0	
 3  0 485568 6172752 29517560 175786800    0    0     0   428 5067 6225  1  0 98  0  0	
 1  0 485568 6149256 29517560 175786816    0    0     0   928 12875 18628  4  1 95  0  0	
29  0 485568 6145380 29517560 175786880    0    0     0  1062 5220 6060  1  0 99  0  0	
 2  0 485568 6146024 29517560 175786976    0    0     0   403 7511 10340  3  0 97  0  0	
 2  0 485568 6133928 29517560 175787152    0    0     0   454 10821 15631  2  1 97  0  0	
 0  0 485568 6130792 29517560 175787216    0    0     0   369 5202 6291  2  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 485568 6125608 29517560 175787264    0    0     0   400 11913 18110  2  0 97  0  0	
11  0 485568 6125336 29517560 175787312    0    0     0   928 4232 5615  0  0 99  0  0	
 1  0 485568 6127252 29517560 175787408    0    0     0   273 7600 9818  3  0 97  0  0	
 2  0 485568 6133168 29517560 175787568    0    0     0   376 9489 14386  2  0 98  0  0	
 3  0 485568 6151960 29517560 175787616    0    0     0   416 5424 5579  0  2 97  0  0	
 0  0 485568 6152352 29517560 175787632    0    0     0   276 12596 16902  4  2 94  0  0	
 3  0 485568 6135044 29517560 175787728    0    0     4   882 4079 5009  0  0 99  0  0	
 3  0 485568 6134524 29517560 175787776    0    0     0   355 3580 4701  0  0 100  0  0	
 1  0 485568 6133900 29517560 175787920    0    0     0   333 11321 18233  2  0 97  0  0	
 2  0 485568 6137676 29517560 175788032    0    0     0   334 3531 4527  0  0 100  0  0	
 1  0 485568 6134668 29517560 175788032    0    0     0   576 11277 16837  4  0 96  0  0	
 3  0 485568 6121300 29517560 175788096    0    0     0   807 3876 4876  0  0 99  0  0	
 3  0 485568 6116572 29517560 175788160    0    0     0   464 3595 4293  1  0 99  0  0	
 2  0 485568 6108088 29517560 175788304    0    0     0   480 11486 17915  3  0 97  0  0	
 1  0 485568 6105956 29517560 175788416    0    0     0   688 4362 5266  1  0 99  0  0	
 0  0 485568 6102876 29517560 175788448    0    0     0   318 11302 17004  4  0 96  0  0	
 1  0 485568 6102032 29517560 175788496    0    0     0   688 3789 4915  0  0 100  0  0	
 3  0 485568 6101588 29517560 175788576    0    0     0   236 6199 8864  1  0 99  0  0	
 2  0 485568 6101024 29517560 175788752    0    0     0   481 9953 15015  2  0 98  0  0	
 0  0 485568 6101924 29517560 175788864    0    0     0   246 3351 4102  0  0 100  0  0	
 1  0 485568 6103576 29517560 175788864    0    0     0   342 10778 16672  4  0 96  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 485568 6103472 29517560 175788944    0    0     0   784 4062 4973  0  0 100  0  0	
 3  0 485568 6103904 29517560 175789008    0    0     0   300 5198 7779  1  0 99  0  0	
 2  0 485568 6089160 29517560 175789184    0    0    12   439 9428 14154  2  0 97  0  0	
 1  0 485568 6086068 29517560 175789248    0    0     0   537 3917 4546  1  0 99  0  0	
 1  0 485568 6082376 29517560 175789248    0    0     0   544 11028 16657  4  0 95  0  0	
 0  0 485568 6085216 29517560 175789312    0    0     0   949 4044 5089  0  0 100  0  0	
 2  0 485568 6085480 29517560 175789392    0    0     0   296 5479 8068  1  0 99  0  0	
 1  0 485568 6082464 29517560 175789632    0    0     0   373 9213 12889  3  0 96  0  0	
 1  0 485568 6201052 29517560 175789680    0    0     0   325 4203 4615  0  0 99  0  0	
 1  0 485568 6185032 29517560 175789696    0    0     0   366 11682 18099  2  0 97  0  0	
 1  0 485568 6187128 29517560 175789760    0    0     0   949 4244 5078  0  0 99  0  0	
 3  0 485568 6147024 29517560 175789824    0    0     0   301 6517 8001  1  1 98  0  0	
 0  0 485568 6139572 29517560 175789984    0    0     0   386 10125 13732  4  1 96  0  0	
 1  0 485568 6135928 29517560 175790048    0    0     4   376 3581 4402  0  0 99  0  0	
 2  0 485568 6135692 29517560 175790064    0    0     0   430 10879 16504  2  0 97  0  0	
 1  0 485568 6127760 29517560 175790128    0    0     0  1506 5506 6387  2  0 98  0  0	
 3  0 485556 6115304 29517560 175790224    6    0    18   269 5012 6590  1  0 99  0  0	
 0  0 485556 6115012 29517560 175790384    0    0     0   268 9629 13989  3  0 96  0  0	
 1  0 485556 6119300 29517560 175790464    0    0     0   374 3891 4843  0  0 99  0  0	
 6  0 485536 6096964 29517560 175790512    8    0     8   595 13863 17718  3  2 96  0  0	
 3  0 485536 6118196 29517560 175790592    0    0     0   924 5759 5263  0  3 96  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 485536 6119756 29517560 175790656    0    0     0   355 5018 4819  0  3 97  0  0	
 1  0 485536 6113016 29517560 175790816    0    0     0   379 11337 17188  4  0 96  0  0	
 1  0 485536 6111620 29517560 175790928    0    0     0   504 3796 4929  0  0 100  0  0	
 1  0 485536 6114368 29517560 175790944    0    0     0   296 8730 13460  2  0 98  0  0	
 1  0 485536 6112680 29517560 175791008    0    0     0   558 5750 8628  1  0 99  0  0	
 1  0 485536 6106464 29517560 175791088    0    0     4   342 6232 8893  1  0 99  0  0	
 5  0 485536 6104848 29517560 175791264    0    0     0   723 9724 13933  4  0 96  0  0	
 0  0 485536 6104132 29517560 175791360    0    0     0   276 3439 4228  0  0 100  0  0	
 0  0 485536 6105448 29517560 175791376    0    0     0   284 10390 16723  2  0 98  0  0	
 0  0 485536 6104840 29517560 175791456    0    0     0   798 3894 5078  0  0 100  0  0	
 1  0 485536 6100832 29517560 175791520    0    0     0   376 4625 5627  1  0 99  0  0	
 3  0 485536 6098388 29517560 175791680    0    0     0   601 10638 16118  4  0 96  0  0	
 0  0 485536 6099436 29517560 175791728    0    0     0   250 3263 4169  0  0 100  0  0	
 0  0 485536 6096520 29517560 175791744    0    0     0   494 10963 17158  2  0 97  0  0	
 0  0 485536 6095548 29517560 175791808    0    0     0  1047 4176 5272  0  0 100  0  0	
 2  0 485536 6095184 29517560 175791872    0    0     0   234 5387 7895  1  0 99  0  0	
 1  0 485536 6095156 29517560 175792032    0    0     0   380 8670 12187  3  0 96  0  0	
 1  0 485536 6128932 29517560 175792080    0    0     4   351 3668 4599  0  0 99  0  0	
 1  0 485536 6126512 29517560 175792096    0    0     0   284 10778 16582  2  0 97  0  0	
 1  0 485536 6093092 29517560 175792192    0    0     0  1548 5716 6146  2  1 97  0  0	
 2  0 485536 6092548 29517560 175792240    0    0   124   336 5953 8209  1  0 99  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 485536 6119560 29517560 175792640    0    0     0   351 8728 12333  4  0 96  0  0	
 1  0 485536 6121452 29517560 175792688    0    0     0   302 3357 4228  0  0 100  0  0	
 1  0 485536 6123772 29517560 175792704    0    0     0   274 10203 16387  2  0 98  0  0	
 1  0 485536 6126148 29517560 175792768    0    0     0   870 4444 5377  0  0 99  0  0	
 0  0 485536 6125020 29517560 175792832    0    0     0   263 3678 4402  0  0 99  0  0	
 1  0 485536 6123432 29517560 175792992    0    0     0   399 11225 16622  4  0 96  0  0	
 1  0 485536 6125408 29517560 175793072    0    0     0   440 3686 4781  0  0 100  0  0	
 2  0 485536 6127580 29517560 175793088    0    0     4   534 11762 16910  3  1 96  0  0	
 3  0 485536 6108624 29517560 175793152    0    0     0   706 5055 5748  1  0 98  0  0	
 2  0 485536 6111692 29517560 175793216    0    0     0   369 5563 8332  1  0 99  0  0	
 3  0 485536 6108764 29517560 175793376    0    0     0   442 9312 12950  3  0 96  0  0	
 2  0 485536 6109368 29517560 175793488    0    0     0   846 3719 4997  0  0 99  0  0	
 3  0 485536 6113956 29517560 175793504    0    0     0   369 15889 26102  4  1 96  0  0	
 1  0 485536 6111060 29517560 175793664    0    0     0   663 6709 9262  2  0 97  0  0	
 2  0 485536 6112888 29517560 175793744    0    0     0   381 5022 6241  1  0 99  0  0	
 2  0 485536 6111248 29517560 175793920    0    0     0   501 9126 13710  2  0 98  0  0	
 0  0 485536 6113892 29517560 175794016    0    0     0   420 3422 4475  0  0 100  0  0	
 1  0 485536 6113904 29517560 175794016    0    0     0   315 8295 12642  2  0 98  0  0	
 2  0 485536 6115268 29517560 175794096    0    0     0   481 3941 4899  0  0 100  0  0	
 2  0 485536 6080940 29517560 175794160    0    0     4   312 3940 4814  1  0 99  0  0	
 1  0 485536 6076124 29517560 175794288    0    0     0   598 8994 12531  4  0 95  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 485536 6077716 29517560 175794352    0    0     0   760 3977 4607  1  0 99  0  0	
 1  0 485536 6077764 29517560 175794368    0    0     0   378 8708 13271  2  0 98  0  0	
 1  0 485536 6072176 29517560 175794432    0    0     0   551 4113 5127  0  0 100  0  0	
 1  0 485536 6031032 29517560 175794496    0    0     0   296 3811 4529  1  0 99  0  0	
 1  0 485536 6031052 29517560 175794656    0    0     0   377 8728 13291  2  0 98  0  0	
 1  0 485536 6026924 29517560 175794816    0    0     0  1170 4230 4990  2  0 98  0  0	
 1  0 485536 6022064 29517560 175794848    0    0     0   338 9111 13011  2  0 98  0  0	
 1  0 485536 6021256 29517560 175794880    0    0     0   473 3791 4909  0  0 100  0  0	
 1  0 485536 6020068 29517560 175794944    0    0     0   318 3868 4660  0  0 100  0  0	
 1  0 485536 6016944 29517560 175795088    0    0     0   409 8432 13073  2  0 98  0  0	
 2  0 485536 6015144 29517560 175795136    0    0     0   864 4161 5007  1  0 99  0  0	
 2  0 485536 6014168 29517560 175795184    0    0     4   264 8865 12929  4  0 96  0  0	
 2  1 485536 6017916 29517560 175795232    0    0     0   827 4700 5636  1  0 98  0  0	
 2  0 485536 6004820 29517560 175795296    0    0     0   270 3543 4408  0  0 99  0  0	
 2  0 485536 6004352 29517560 175795424    0    0     0   408 9440 13882  2  0 98  0  0	
 1  0 485536 6002844 29517560 175795520    0    0     0   660 3676 4689  0  0 99  0  0	
 1  0 485536 6001840 29517560 175795520    0    0     0   492 8408 12303  3  0 96  0  0	
 1  0 485536 6000948 29517560 175795584    0    0     0   406 3884 5002  0  0 100  0  0	
 1  0 485536 6002800 29517560 175795648    0    0     0   252 3141 4128  0  0 100  0  0	
 2  0 485536 6001620 29517560 175795808    0    0     0   380 8206 12404  2  0 98  0  0	
 1  0 485536 6001864 29517560 175795920    0    0     0   815 4009 5014  0  0 99  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 485536 5988632 29517560 175795936    0    0     0   312 8268 11362  4  0 96  0  0	
 2  0 485536 5983500 29517560 175796000    0    0     0   511 4190 5138  0  0 99  0  0	
 1  0 485536 5986920 29517560 175796064    0    0     0   286 4706 5851  1  0 99  0  0	
 1  0 485536 5973704 29517560 175796240    0    0     4   542 9660 13804  2  1 97  0  0	
 1  0 485536 5972020 29517560 175796352    0    0     0   730 4176 5014  1  0 99  0  0	
 3  0 485536 5969752 29517560 175796368    0    0     0   803 9711 13902  3  0 96  0  0	
 1  0 485536 5953896 29517560 175796432    0    0     0   588 4268 5331  0  0 99  0  0	
 3  0 485536 5935372 29517560 175796480    0    0     0   517 5261 4748  2  1 97  0  0	
 3  0 485536 6045668 29517560 175796640    0    0     0   309 13459 12713  6  3 91  0  0	
 3  0 485536 6045496 29517560 175796704    0    0     0   632 6790 4865  0  3 96  0  0	
 6  0 485536 6042816 29517560 175796736    0    0     0   350 11735 12619  2  4 95  0  0	
 1  1 485536 6038656 29517560 175796768    0    0     0   608 5186 5483  0  1 99  0  0	
 0  0 485536 6038620 29517560 175796832    0    0     0   280 3328 4309  0  0 100  0  0	
 1  0 485536 6037960 29517560 175796992    0    0     0   299 9149 12796  4  0 96  0  0	
