procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 13709776 693448 8298972    0    0     0    30  731 1282  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 13709820 693448 8298724    0    0     0     4  621  968  0  0 100  0
 0  0      0 13710100 693456 8298736    0    0     0   380  832 1425  1  0 99  0
 0  0      0 13709944 693456 8298744    0    0     0     0  580 1040  0  0 100  0
 0  0      0 13698468 693456 8299020    0    0     0   146 1460 2091  5  1 94  0
 0  0      0 13703172 693456 8299028    0    0     0    30  584 1010  0  0 100  0
 0  0      0 13706620 693456 8298776    0    0     0    22  619 1062  1  0 99  0
 0  0      0 13706736 693460 8299044    0    0     0    48  896 1533  1  0 99  0
 0  0      0 13706808 693460 8298808    0    0     0     0  919 1575  1  0 99  0
 1  0      0 13702528 693464 8299064    0    0     0   108  593 1046  0  0 99  0
 0  0      0 13705960 693464 8298836    0    0     0   310  808 1302  1  0 99  0
 0  0      0 13706764 693464 8298844    0    0     0     0  641 1027  0  0 100  0
 0  0      0 13707204 693468 8299092    0    0     0    78  646 1097  0  0 100  0
 0  0      0 13707520 693468 8298844    0    0     0     0  812 1360  1  0 99  0
 0  0      0 13704292 693468 8299148    0    0    18     0  741 1308  1  0 99  0
 0  0      0 13706868 693472 8298892    0    0     0   414  953 1337  0  0 99  0
 0  0      0 13707040 693472 8298896    0    0     0     0  554  944  0  0 100  0
 0  0      0 13707400 693472 8299152    0    0     0    28  607 1039  0  0 100  0
 0  0      0 13707268 693472 8298904    0    0     0    22  524  906  0  0 100  0
 0  0      0 13697668 693480 8298908    0    0     0    10  671 1051  1  0 99  0
 0  0      0 13699872 693480 8298916    0    0     0   368  682 1116  0  0 100  0
 0  0      0 13703704 693480 8298924    0    0     0    16  519  907  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 13703756 693480 8298672    0    0     0    42  754 1273  1  0 99  0
 0  0      0 13703672 693480 8298932    0    0     0     0  638 1041  0  0 100  0
 0  0      0 13700540 693480 8299188    0    0     0    22  521  942  0  0 100  0
 0  0      0 13699740 693484 8299008    0    0     0  3748 1380 1906  5  1 94  0
 1  0      0 13674220 693484 8325180    0    0     0     0  537  928  1  0 99  0
 0  0      0 13694636 693568 8304956    0    0     0 80220 1278 1423  5  2 94  0
 0  0      0 13692212 693632 8308668    0    0     0 52560 1073 1073  2  1 97  0
 0  0      0 13689704 693632 8308676    0    0     0     0  518  941  0  0 100  0
 0  0      0 13692688 693636 8308676    0    0     0   444  950 1575  1  0 99  0
 0  0      0 13691376 693636 8308692    0    0     0     0  655 1100  0  0 100  0
 0  0      0 13693216 693636 8308948    0    0     0    30  613 1045  0  0 100  0
 0  0      0 13693544 693636 8308700    0    0     0     8  679 1102  1  0 99  0
 1  0      0 13689072 693636 8308964    0    0     0     0 1174 1784  1  0 99  0
 0  0      0 13693336 693636 8308724    0    0     0   370  546  914  0  0 100  0
 0  0      0 13692312 693640 8308728    0    0     0     6  682 1170  0  0 99  0
 0  0      0 13691760 693640 8308988    0    0     0   222  788 1301  1  0 99  0
 2  0      0 13691884 693640 8308736    0    0     0     0  643 1013  0  0 100  0
 0  0      0 13688076 693640 8308740    0    0     0     0  539  926  0  0 99  0
 0  0      0 13692324 693640 8308748    0    0     0    62  646 1070  1  0 99  0
 0  0      0 13690668 693644 8308748    0    0     0    20  613 1084  0  0 100  0
 0  0      0 13692032 693648 8309000    0    0     0   602  694 1057  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 13692072 693648 8308752    0    0     0     0  557  951  0  0 100  0
 1  0      0 13688684 693648 8309004    0    0     0     0  569  996  0  0 99  0
 0  0      0 13692536 693648 8308756    0    0     0    38  594  986  0  0 100  0
 0  0      0 13691040 693652 8308764    0    0     0    14  662 1081  0  0 100  0
 0  0      0 13691952 693652 8309020    0    0     0    28  660 1107  0  0 100  0
 1  0      0 13691968 693652 8308772    0    0     0    18  498  880  0  0 100  0
 0  0      0 13688468 693652 8309024    0    0     0    14  556  943  0  0 99  0
 0  0      0 13693004 693652 8309024    0    0     0   364  511  873  0  0 100  0
 0  0      0 13692596 693652 8308772    0    0     0    12  537  941  0  0 100  0
 0  0      0 13690664 693652 8308776    0    0     0    28  878 1455  1  0 99  0
 0  0      0 13690580 693656 8308776    0    0     0     6  803 1104  0  0 100  0
 0  0      0 13687348 693656 8309036    0    0     0     0  485  905  0  0 100  0
 0  0      0 13689328 693660 8309036    0    0     0  3158  812 1240  1  0 99  0
 0  0      0 13690340 693660 8308788    0    0     0     0  456  845  0  0 100  0
 0  0      0 13689776 693660 8308792    0    0     0    52  826 1284  0  0 99  0
 0  0      0 13690128 693668 8308792    0    0     0    32  528  929  0  0 100  0
 0  0      0 13688344 693668 8309044    0    0     0     0  555  967  0  0 100  0
 0  0      0 13692452 693668 8308796    0    0     0   498  592  967  0  0 100  0
 0  0      0 13692492 693668 8308796    0    0     0     0  555  930  0  0 100  0
 0  0      0 13690412 693676 8308796    0    0     0    38  754 1266  0  0 99  0
 0  0      0 13690720 693676 8308800    0    0     0    36  516  887  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 13687912 693676 8309056    0    0     0     0  570  967  0  0 100  0
 0  0      0 13691004 693676 8309056    0    0     0   354  508  883  0  0 100  0
 0  0      0 13690820 693680 8308804    0    0     0     8  565  998  0  0 100  0
 0  0      0 13690408 693680 8308816    0    0     0    30  848 1419  1  0 99  0
 0  0      0 13690696 693680 8308820    0    0     0     2  654 1058  0  0 100  0
 0  0      0 13687936 693680 8308820    0    0     0     0  475  878  0  0 100  0
 0  0      0 13690812 693684 8308820    0    0     0   354  715 1145  0  0 100  0
 0  0      0 13690688 693684 8308824    0    0     0     0  693  984  0  0 100  0
 0  0      0 13690252 693684 8308828    0    0     0    28  645 1071  0  0 99  0
 0  0      0 13689384 693684 8308864    0    0     0     0 1055 1625  2  0 98  0
 0  0      0 13686236 693688 8309116    0    0     0    46  559  968  0  0 100  0
 0  0      0 13690788 693688 8308884    0    0     0   346 1220 2066  1  0 99  0
 1  0      0 13690868 693688 8308928    0    0     0    68 1344 2325  1  0 99  0
 0  0      0 13689680 693688 8308940    0    0     0    28  850 1518  1  0 99  0
 0  0      0 13689000 693688 8308948    0    0     0     0  668 1133  0  0 100  0
 0  0      0 13682788 693692 8308960    0    0     0    76  633 1076  0  0 100  0
 0  0      0 13686156 693692 8308984    0    0     0   366  996 1733  1  0 99  0
 0  0      0 13686124 693692 8309004    0    0     0    60  819 1428  1  0 99  0
 0  0      0 13686060 693692 8309016    0    0     0    28  778 1301  1  0 99  0
 0  0      0 13684600 693692 8309016    0    0     0     0  851 1287  0  0 99  0
 0  0      0 13682036 693692 8309024    0    0     0    16  910 1588  2  0 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 13683776 693700 8309032    0    0     0  1860  834 1308  1  0 99  0
 0  0      0 13684504 693712 8309088    0    0     0    44  720 1267  0  0 99  0
 0  0      0 13687460 693712 8309356    0    0     0    40 1004 1621  1  0 99  0
 1  0      0 13686296 693712 8309132    0    0     0     0 1033 1754  1  0 99  0
 0  0      0 13683428 693716 8309132    0    0     0     8  706 1231  0  0 99  0
 0  0      0 13686848 693716 8309148    0    0     0   372 1142 1643  1  0 99  0
 0  0      0 13686824 693716 8309148    0    0     0   112  653 1082  0  0 100  0
 0  0      0 13685856 693716 8309420    0    0     0    54 1023 1796  1  0 99  0
 0  0      0 13686140 693716 8309184    0    0     0     0  763 1402  0  0 100  0
 0  0      0 13683112 693716 8309196    0    0     0    44  832 1274  0  0 99  0
 0  0      0 13687112 693716 8309204    0    0     0   388  652 1130  0  0 100  0
 0  0      0 13687224 693716 8309204    0    0     0     0  542  934  0  0 100  0
 0  0      0 13685332 693716 8309212    0    0     0    52  783 1292  1  0 99  0
 0  0      0 13685960 693720 8309212    0    0     0    12  609  996  0  0 100  0
 0  0      0 13682488 693720 8309220    0    0     0     0  634 1110  0  0 99  0
 0  0      0 13686808 693720 8309224    0    0     0   366  634 1035  0  0 100  0
 0  0      0 13686592 693728 8309224    0    0     0     8  633 1090  0  0 100  0
 0  0      0 13686584 693728 8309240    0    0     0    32  855 1360  1  0 98  0
 0  0      0 13686496 693728 8309264    0    0     0    36  733 1107  1  0 99  0
 0  0      0 13680304 693728 8309520    0    0     0    28  632 1112  1  0 99  0
 0  0      0 13684452 693728 8309268    0    0     0    28  670 1071  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
