procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 484532 5189424 29511376 176468384    0    0     0   329 4173 5201  1  0 99  0  0	
 4  0 484532 5202396 29511376 176468464    0    0     0   292 7795 5327  1  3 97  0  0	
 3  0 484532 5202896 29511376 176468480    0    0     0   712 4794 4937  0  2 98  0  0	
 0  0 484532 5197680 29511376 176468624    0    0     0   390 3715 4589  1  0 99  0  0	
 3  0 484532 5196280 29511376 176468672    0    0     0   339 3505 4352  1  0 99  0  0	
 1  0 484532 5194844 29511376 176468704    0    0     0   314 3910 4874  1  0 99  0  0	
 1  1 484532 5192020 29511376 176468816    0    0    40   392 4148 5200  1  0 99  0  0	
 1  0 484532 5118308 29511376 176468880    0    0     0   838 4166 4877  1  1 98  0  0	
 2  0 484532 5118900 29511376 176469088    0    0     0   344 3511 4715  0  0 99  0  0	
 1  0 484532 5119336 29511376 176469088    0    0     0   226 3900 4549  1  0 99  0  0	
 1  0 484532 5113720 29511376 176469120    0    0     4   459 4279 5047  1  0 99  0  0	
 2  0 484532 5113520 29511376 176469216    0    0     0   258 4293 5093  1  0 98  0  0	
 0  0 484532 5087480 29511376 176469216    0    0     0   687 5260 5544  3  0 96  0  0	
 3  0 484532 5016416 29511376 176469376    0    0     0   446 4206 5218  1  0 99  0  0	
 1  0 484532 5050504 29511376 176469488    0    0     0   156 3913 4502  1  0 99  0  0	
 3  0 484532 4980684 29511376 176469536    0    0     0   382 4425 5316  1  1 98  0  0	
 2  0 484532 4973736 29511376 176469616    0    0     0   394 5004 6189  1  0 99  0  0	
 0  0 484532 4973764 29511376 176469648    0    0     4   436 3595 4764  1  0 99  0  0	
 1  0 484532 4990388 29511376 176469856    0    0    36   467 4707 5165  1  0 99  0  0	
 0  0 484532 4991508 29511376 176469984    0    0     0    94 3305 4006  1  0 99  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 484532 4994516 29511376 176470016    0    0     0   326 3752 4919  0  0 100  0  0	
 2  0 484532 4989948 29511376 176471040    0    0     0  2934 6009 7414  2  0 97  0  0	
 1  0 484532 4989264 29511376 176471056    0    0     0   612 3823 4736  1  0 99  0  0	
 1  0 484532 4990424 29511376 176471200    0    0     0   274 3692 4549  0  0 99  0  0	
 2  0 484532 4986100 29511376 176471248    0    0     0   228 4136 4654  1  0 99  0  0	
 1  0 484532 4982204 29511376 176471296    0    0     0   461 4217 5123  1  0 99  0  0	
 0  0 484532 4991468 29511376 176471376    0    0     4   313 4116 5171  1  0 99  0  0	
 1  0 484532 4991116 29511376 176471520    0    0     0   990 3972 5106  1  0 99  0  0	
 1  0 484532 4989160 29511376 176471536    0    0     0   225 3849 4601  0  0 99  0  0	
 0  0 484532 4971656 29511376 176471600    0    0     4   174 3926 4666  1  0 99  0  0	
 1  0 484532 5016500 29511376 176471760    0    0     0   433 4699 5540  1  0 99  0  0	
 1  0 484532 5017720 29511376 176471840    0    0     0   208 3899 4811  1  0 99  0  0	
 1  0 484532 4978340 29511376 176471856    0    0     0   989 3951 4703  1  0 99  0  0	
 1  0 484532 4907328 29511380 176472016    0    0     1   245 3808 4497  1  1 99  0  0	
 1  0 484532 4878632 29511380 176472048    0    0     0   168 4309 4812  3  0 97  0  0	
 1  0 484532 4906868 29511380 176472096    0    0     0   381 5037 5605  3  0 97  0  0	
 1  0 484532 4908020 29511380 176472160    0    0     0   310 3741 4801  0  0 100  0  0	
 1  0 484532 4892728 29511380 176472208    0    0     4   688 3844 4579  1  0 99  0  0	
 0  0 484532 4893884 29511380 176472384    0    0     0   310 3354 4443  0  0 100  0  0	
 1  1 484532 4896148 29511380 176472400    0    0     0   154 3531 4207  1  0 99  0  0	
 1  0 484532 4884216 29511380 176472464    0    0     0   371 5107 5539  1  0 99  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 484532 4884204 29511380 176472512    0    0     0   230 4128 5012  1  0 99  0  0	
 0  0 484532 4882236 29511380 176472672    0    0     0   716 3838 4876  1  0 99  0  0	
 2  0 484532 4875564 29511380 176472752    0    0     0   398 4997 5852  3  0 97  0  0	
 1  0 484532 5135116 29511380 176472784    0    0     0   158 3761 4565  1  1 99  0  0	
 1  0 484532 5135824 29511380 176472896    0    0    32   291 3965 5145  1  0 99  0  0	
 0  0 484532 5135460 29511380 176472992    0    0     4   398 4691 6108  1  0 99  0  0	
 0  0 484532 5131200 29511380 176473008    0    0     0   344 4102 4878  0  0 99  0  0	
 1  0 484532 5132824 29511380 176473264    0    0     4   399 4478 5187  1  0 99  0  0	
 1  0 484532 5133996 29511380 176473280    0    0     0   110 3492 4432  1  0 99  0  0	
 1  0 484532 5133052 29511380 176473328    0    0     0   352 4258 5533  1  0 99  0  0	
 4  0 484532 5132224 29511380 176473408    0    0     0   355 4166 5541  1  0 99  0  0	
 0  0 484532 5227752 29511380 176473552    0    0     0   528 4743 5669  1  0 98  0  0	
 1  0 484532 5226868 29511380 176473856    0    0   116   360 4074 4868  1  0 99  0  0	
 1  0 484532 5221932 29511380 176473872    0    0     0   278 3515 4373  0  0 99  0  0	
 2  0 484532 5174532 29511380 176473920    0    0     0   320 4760 5372  2  1 98  0  0	
 0  0 484532 5171984 29511380 176474048    0    0    20   350 4401 5168  1  0 99  0  0	
 2  0 484532 5162024 29511380 176474192    0    0     0   828 4090 5198  1  0 99  0  0	
 1  0 484532 5160852 29511380 176474240    0    0     0   160 3928 4560  1  0 99  0  0	
 2  0 484532 5154688 29511380 176474256    0    0     8   179 3536 4527  0  0 99  0  0	
 1  0 484532 5161452 29511380 176474304    0    0     0   408 4734 5447  1  0 98  0  0	
 1  0 484532 5160196 29511380 176474368    0    0     0   258 4017 4914  1  0 99  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 484532 5155848 29511380 176474528    0    0     0   799 4456 4947  1  0 99  0  0	
 2  0 484532 5147532 29511380 176474576    0    0     0   385 4036 4758  1  0 99  0  0	
 1  0 484532 5140116 29511380 176474592    0    0     4   204 3365 4268  1  0 99  0  0	
 1  0 484532 5139284 29511380 176474624    0    0     0   306 4246 5215  1  0 99  0  0	
 1  0 484532 5220056 29511380 176474720    0    0     0   326 3981 4844  1  0 99  0  0	
 1  0 484532 5218364 29511380 176474752    0    0     0   770 4285 4830  1  0 98  0  0	
 0  0 484532 5217244 29511380 176474944    0    0     0   374 3680 4711  1  0 99  0  0	
 2  0 484532 5216988 29511380 176474944    0    0     0   192 3269 4163  0  0 99  0  0	
 1  0 484532 5217864 29511380 176475072    0    0    40   337 4082 4945  1  0 99  0  0	
 1  0 484532 5219896 29511380 176475136    0    0     0   236 3471 4405  1  0 99  0  0	
 0  0 484532 5220260 29511380 176475280    0    0     0   742 3365 4436  0  0 99  0  0	
 2  0 484532 5221180 29511380 176475392    0    0     0   389 4088 4988  1  0 99  0  0	
 1  0 484532 5223596 29511380 176475408    0    0     0   144 3207 4166  0  0 100  0  0	
 0  0 484532 5220124 29511380 176475456    0    0     0   385 3828 5066  0  0 99  0  0	
 2  0 484532 5219576 29511380 176475552    0    0     0   262 4597 5955  1  0 99  0  0	
 1  0 484528 5210600 29511380 176475712    0    0     0   476 3441 4524  0  0 100  0  0	
 2  0 484528 5210172 29511380 176475808    0    0     0   429 4428 4859  1  0 99  0  0	
 0  0 484528 5201540 29511380 176475824    0    0     4   168 3313 4180  0  0 99  0  0	
 0  0 484528 5199260 29511380 176475904    0    0     4   444 4018 5066  0  0 99  0  0	
 3  0 484528 5198336 29511380 176475968    0    0     4   334 3779 4804  1  0 99  0  0	
 1  0 484528 5171444 29511380 176476032    0    0     0   578 6791 7787  3  0 96  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 484528 5163996 29511380 176476192    0    0     0   356 4846 5993  2  0 98  0  0	
 2  0 484528 5084628 29511380 176476224    0    0     0   322 4132 4677  1  1 98  0  0	
 3  0 484528 5079456 29511380 176476272    0    0     0   422 5166 5783  1  0 98  0  0	
 1  0 484528 5079628 29511380 176476352    0    0     0   297 3940 4917  1  0 99  0  0	
 0  0 484528 5079972 29511380 176476496    0    0     0  1036 3851 4761  1  0 99  0  0	
 1  0 484528 5080452 29511380 176476544    0    0     0   175 3254 4235  0  0 100  0  0	
 1  0 484528 5237428 29511380 176476544    0    0     0   179 3838 4553  1  0 99  0  0	
 3  0 484528 5280908 29511380 176476608    0    0     0   433 4880 5617  1  0 99  0  0	
 0  0 484528 5239272 29511380 176476672    0    0     0   384 4589 5219  1  0 99  0  0	
 3  0 484528 5230012 29511380 176476832    0    0     0   391 3975 5130  1  0 99  0  0	
 1  0 484528 5221088 29511380 176476880    0    0     0  1058 3696 4672  1  0 99  0  0	
 1  0 484528 5220388 29511380 176476880    0    0     0   286 3514 4288  1  0 99  0  0	
 0  0 484528 5222400 29511380 176476944    0    0     0   288 3763 5011  0  0 100  0  0	
 1  0 484528 5220404 29511380 176477024    0    0     0   412 4282 5236  1  0 99  0  0	
 1  0 484528 5219956 29511380 176477056    0    0     0   328 4272 4962  2  0 98  0  0	
 1  0 484528 5218152 29511380 176477248    0    0     0   423 3978 4754  1  0 99  0  0	
 2  0 484528 5220796 29511380 176477248    0    0     4   556 3753 4310  1  0 99  0  0	
 1  0 484528 5218220 29511380 176477296    0    0     0   395 4680 5161  1  0 99  0  0	
 4  0 484528 5218396 29511380 176477376    0    0     0   242 3907 5023  1  0 99  0  0	
 1  0 484528 5218972 29511380 176477520    0    0     0   264 4419 5518  1  0 99  0  0	
 2  0 484528 5217820 29511380 176477664    0    0     4   594 5343 6462  2  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 484528 5223396 29511380 176477664    0    0     0   474 3524 4375  1  0 99  0  0	
 2  0 484528 5222016 29511380 176477728    0    0     0   480 4774 5320  1  0 98  0  0	
 1  0 484528 5222908 29511380 176477792    0    0     0   389 4422 5859  0  0 99  0  0	
 2  0 484528 5224900 29511380 176477968    0    0     0   606 4303 5284  1  0 99  0  0	
 0  0 484528 5226148 29511380 176478080    0    0     0   285 3659 4753  1  0 99  0  0	
 0  0 484528 5225136 29511380 176478080    0    0     0   318 3526 4619  1  0 99  0  0	
 1  0 484528 5223720 29511380 176478144    0    0     0   330 4168 5094  1  0 99  0  0	
 4  0 484528 5223476 29511380 176478208    0    0     0   406 3798 5012  0  0 99  0  0	
34  0 484528 5222952 29511380 176478400    0    0    22   274 4742 5976  1  0 98  0  0	
 0  0 484528 5223688 29511380 176478464    0    0     0   246 4222 4629  3  0 97  0  0	
 0  0 484528 5226744 29511380 176478464    0    0     0   540 3362 3951  1  0 99  0  0	
 1  0 484528 5226284 29511380 176478592    0    0    28   418 4204 5041  0  0 99  0  0	
 1  0 484528 5246564 29511380 176478656    0    0     0   296 3983 4714  1  0 99  0  0	
 0  0 484528 5246236 29511380 176478800    0    0     0   312 3376 4546  0  0 100  0  0	
 1  0 484528 5245620 29511380 176478848    0    0     0   238 3477 4361  0  0 100  0  0	
 1  0 484528 5245408 29511380 176478864    0    0     4   794 3287 4207  0  0 99  0  0	
 0  0 484528 5244644 29511380 176478928    0    0     0   430 4038 5151  0  0 99  0  0	
 1  0 484528 5250508 29511380 176478976    0    0     0   286 3665 4608  0  0 100  0  0	
 1  0 484528 5254076 29511380 176479136    0    0     0   296 4201 4885  1  0 99  0  0	
 1  0 484528 5252548 29511380 176479200    0    0     4   353 3817 4793  1  0 99  0  0	
 1  0 484528 5249520 29511380 176479216    0    0     0   660 3284 4429  0  0 99  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 484528 5250868 29511380 176479264    0    0     0   332 3921 5126  0  0 100  0  0	
 1  0 484528 5249132 29511380 176479328    0    0     0   354 3960 5090  1  0 99  0  0	
 1  0 484528 5313576 29511380 176479488    0    0     0   370 3984 4963  1  0 99  0  0	
 0  0 484528 5311140 29511380 176479552    0    0     0   356 3799 4774  0  0 99  0  0	
 3  0 484528 5309868 29511380 176479552    0    0     0   654 3189 4277  0  0 100  0  0	
 5  0 484528 5309604 29511380 176479600    0    0     0   580 3841 5027  0  0 99  0  0	
 1  0 484528 5332728 29511380 176479664    0    0     0   234 3933 4770  0  0 99  0  0	
 1  0 484528 5334000 29511380 176479808    0    0     0   250 3186 4362  0  0 100  0  0	
 0  0 484528 5331408 29511380 176480064    0    0     0   541 3860 4868  0  0 99  0  0	
 1  0 484528 5359884 29511380 176480080    0    0     0   434 3166 4172  0  0 100  0  0	
 1  0 484528 5358120 29511380 176480256    0    0     0   566 4187 5038  0  0 99  0  0	
 1  0 484528 5357272 29511380 176480336    0    0     0   262 4284 5747  0  0 99  0  0	
 0  0 484528 5315072 29511380 176480512    0    0     0   468 4716 5425  1  1 99  0  0	
 1  0 484528 5314480 29511380 176480608    0    0     0   301 3258 4434  0  0 100  0  0	
 1  0 484528 5315808 29511380 176480608    0    0     0   216 2951 3935  0  0 100  0  0	
 1  0 484528 5313756 29511380 176480688    0    0     4   375 4296 5249  0  0 99  0  0	
 0  0 484528 5314832 29511380 176480752    0    0     0   312 3518 4750  0  0 100  0  0	
 1  0 484528 5315692 29511380 176480896    0    0     0   248 3860 4800  0  0 99  0  0	
 1  0 484528 5311608 29511380 176480928    0    0     0   320 3581 4704  0  0 99  0  0	
 1  0 484528 5268856 29511380 176480944    0    0     0   726 4296 5124  1  0 99  0  0	
 0  0 484528 5228908 29511380 176481008    0    0     0   447 5266 5823  1  1 99  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 484528 5231052 29511380 176481088    0    0     0   250 3685 4868  0  0 99  0  0	
 2  0 484528 5232268 29511380 176481120    0    0     0   300 3682 4659  0  0 100  0  0	
 1  0 484528 5231540 29511380 176481280    0    0     0   318 3479 4161  0  0 100  0  0	
 0  0 484528 5297148 29511380 176481280    0    0     4   692 3525 4368  0  0 99  0  0	
 1  0 484528 5298784 29511380 176481472    0    0     0   459 3922 5096  0  0 100  0  0	
 2  0 484528 5303888 29511380 176481536    0    0     0   286 4080 4815  0  0 100  0  0	
 2  0 484528 5301192 29511380 176481664    0    0     0   234 3324 4493  0  0 100  0  0	
 0  0 484528 5221068 29511380 176481728    0    0     4   356 4267 5162  1  1 98  0  0	
 0  0 484528 5185096 29511380 176481744    0    0     0   658 3708 4479  1  0 99  0  0	
 2  0 484528 5185216 29511380 176481792    0    0     0   282 4598 5089  3  0 97  0  0	
 1  0 484528 5214096 29511380 176481856    0    0     0   574 3705 4695  0  0 99  0  0	
 1  0 484528 5253772 29511380 176482016    0    0     0   764 4407 5453  1  0 99  0  0	
 1  0 484528 5256860 29511380 176482048    0    0     0   462 3555 4548  0  0 99  0  0	
 0  0 484528 5255724 29511380 176482080    0    0     0   746 3168 4117  0  0 100  0  0	
 2  0 484528 5250048 29511380 176482128    0    0     0   324 4341 4984  0  0 99  0  0	
 1  0 484528 5243636 29511380 176482208    0    0     4   201 3421 4649  0  0 99  0  0	
 1  0 484528 5232596 29511380 176482352    0    0     0   458 3790 4709  0  0 99  0  0	
 0  0 484528 5227904 29511380 176482480    0    0     0   416 4050 4951  0  0 100  0  0	
 1  0 484528 5230236 29511380 176482496    0    0     0   716 3292 4152  0  0 100  0  0	
 1  0 484528 5188504 29511380 176482560    0    0     0   501 4546 5313  1  0 99  0  0	
 1  0 484528 5155336 29511380 176482624    0    0     0   298 5049 6261  1  0 99  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 484528 5138076 29511380 176482800    0    0     4   402 3804 5022  1  0 99  0  0	
 1  0 484528 5198368 29511380 176482896    0    0     0   335 4205 4997  0  0 99  0  0	
 1  0 484528 5199204 29511380 176482912    0    0     0   314 3490 4491  0  0 99  0  0	
 1  0 484528 5193560 29511380 176482976    0    0     0   355 4158 5246  0  0 99  0  0	
 1  0 484528 5270412 29511380 176483040    0    0     0   376 4128 4966  1  0 99  0  0	
 1  0 484528 5271988 29511380 176483184    0    0     0   338 4288 5035  2  0 98  0  0	
 1  0 484528 5273600 29511380 176483232    0    0     0   283 3901 4713  0  0 99  0  0	
 1  0 484528 5272620 29511380 176483248    0    0     0   586 3550 4269  0  0 99  0  0	
 1  0 484528 5259148 29511380 176483296    0    0     0   368 4937 5610  0  1 99  0  0	
 0  0 484528 5261384 29511380 176483360    0    0     0   271 3652 4767  0  0 100  0  0	
 0  0 484528 5257488 29511380 176483648    0    0     0   528 3825 4727  0  0 99  0  0	
 1  0 484528 5258820 29511380 176483680    0    0     0   192 3152 4081  0  0 100  0  0	
 1  0 484528 5260320 29511380 176483696    0    0     0   691 3633 4564  0  0 100  0  0	
 0  0 484528 5186396 29511380 176483744    0    0     0   429 4169 5122  1  1 99  0  0	
 1  0 484528 5189512 29511380 176483808    0    0     0   268 4091 4931  0  0 100  0  0	
 1  0 484528 5187668 29511380 176483936    0    0     0   301 3895 4935  0  0 99  0  0	
 0  0 484528 5193248 29511380 176483984    0    0     4   243 3467 4504  0  0 99  0  0	
 1  0 484528 5193768 29511380 176484032    0    0     0   654 3302 4384  0  0 100  0  0	
 4  0 484528 5192520 29511380 176484080    0    0     0   334 4008 5073  1  0 99  0  0	
 0  0 484528 5191300 29511380 176484160    0    0     4   352 3820 4700  1  0 99  0  0	
 0  0 484528 5235048 29511380 176484320    0    0     0   323 3842 4688  0  0 99  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 484528 5234700 29511380 176484384    0    0     0   325 3344 4365  0  0 100  0  0	
 1  0 484528 5235412 29511380 176484400    0    0     0   584 3086 4032  0  0 100  0  0	
 0  0 484528 5230940 29511380 176484448    0    0     0   369 4201 5138  0  0 99  0  0	
 2  0 484528 5231756 29511380 176484496    0    0     0   232 3559 4686  0  0 100  0  0	
 1  0 484528 5231244 29511380 176484528    0    0     0   358 3372 4680  0  0 99  1  0	
 0  0 484528 5227328 29511380 176484752    0    0     0   376 3956 5024  0  0 99  0  0	
 0  0 484528 5206560 29511380 176484768    0    0     0   446 3484 4432  0  0 99  0  0	
 1  0 484528 5201500 29511380 176484832    0    0     0   431 4032 5093  0  0 99  0  0	
 1  0 484528 5202048 29511380 176484896    0    0     0   262 4137 5509  0  0 100  0  0	
 0  0 484528 5199448 29511384 176485072    0    0     0   470 4251 5396  0  0 99  0  0	
 1  0 484528 5198980 29511384 176485184    0    0     0   314 3782 4774  0  0 99  0  0	
 1  0 484528 5194420 29511384 176485184    0    0     4   305 3461 4376  0  0 99  0  0	
 1  0 484528 5191464 29511384 176485264    0    0     4   356 4041 5168  1  0 99  0  0	
 1  0 484528 5412488 29511384 176485328    0    0     0   393 4047 4709  0  1 99  0  0	
 1  0 484528 5422108 29511384 176485472    0    0     0   458 3914 4977  1  0 99  0  0	
 1  0 484528 5425044 29511384 176485520    0    0     0   304 3854 4824  0  0 99  0  0	
 0  0 484528 5423124 29511384 176485536    0    0     0   609 3505 4589  0  0 99  0  0	
 1  0 484528 5378616 29511384 176485728    0    0     0   582 4227 5507  1  0 99  0  0	
 1  0 484528 5380492 29511384 176485792    0    0     0   238 3610 4669  0  0 100  0  0	
 2  0 484528 5406544 29511384 176481600    0    0     0   327 5433 4745  0  2 98  0  0	
 2  0 484528 5404708 29511384 176481632    0    0     0   396 5994 4767  0  3 96  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 484528 5398536 29511384 176481632    0    0     0   816 6270 4552  0  3 97  0  0	
 1  0 484528 5392364 29511384 176481696    0    0     0   433 4425 5365  0  0 99  0  0	
 1  0 484528 5390312 29511384 176481760    0    0     0   294 3733 4663  0  0 100  0  0	
 0  0 484528 5382840 29511384 176481904    0    0     0   330 4397 5034  1  0 99  0  0	
 1  0 484528 5339520 29511384 176481968    0    0     0   264 4241 5066  1  0 99  0  0	
 2  0 484528 5268224 29511384 176481984    0    0     4   784 3749 4620  1  0 98  0  0	
 3  0 484528 5286268 29511384 176482048    0    0     0   342 10626 6329  0  3 96  0  0	
 4  0 484528 5280728 29511384 176482096    0    0     0   264 6558 4984  0  3 97  0  0	
 2  0 484528 5321628 29511384 176482224    0    0     0   394 8447 5877  1  4 96  0  0	
 2  0 484528 5329060 29511384 176482320    0    0     4   396 6135 5334  0  2 97  0  0	
 1  0 484528 5326292 29511384 176482336    0    0     0   604 3476 4318  0  0 100  0  0	
 0  0 484528 5254020 29511384 176482384    0    0     0   341 4400 5263  1  1 99  0  0	
 6  0 484528 5256088 29511384 176482432    0    0     0   266 3760 4768  1  0 99  0  0	
 1  0 484528 5241228 29511384 176482592    0    0     0   328 3770 4786  1  0 99  0  0	
 4  0 484528 5239832 29511384 176482688    0    0     0   313 5972 5162  0  1 99  0  0	
 1  0 484528 5257872 29511384 176482720    0    0     0   370 6750 4523  0  3 97  0  0	
 1  0 484528 5252032 29511384 176482768    0    0     0   339 4214 4905  0  1 99  0  0	
 2  0 484528 5251152 29511384 176482848    0    0     0   378 4487 5979  0  0 99  0  0	
 2  0 484528 5225404 29511384 176483008    0    0     0   394 4084 5190  0  0 99  0  0	
 1  0 484528 5206588 29511384 176483072    0    0     1   278 3804 4703  0  0 99  0  0	
 1  0 484528 5206152 29511384 176483248    0    0     0   420 3086 4048  0  0 100  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 484528 5205296 29511384 176483312    0    0     0   334 3708 4932  0  0 100  0  0	
 1  0 484528 5280172 29511384 176483376    0    0     0   326 3565 4470  0  0 99  0  0	
 1  0 484528 5279220 29511384 176483408    0    0     0   286 4224 4771  2  0 97  0  0	
 2  0 484524 5281684 29511384 176483552   16    0    20   252 3287 4162  0  0 100  0  0	
 2  0 484524 5278680 29511384 176483584    0    0     0   716 3626 4358  0  0 99  0  0	
 2  0 484524 5277572 29511384 176483664    0    0     0   473 4436 5416  0  0 99  0  0	
 1  0 484524 5277952 29511384 176483744    0    0     0   312 3618 4609  0  0 99  0  0	
 0  0 484524 5256528 29511384 176483888    0    0     0   354 4210 4899  1  0 99  0  0	
 1  0 484524 5255624 29511384 176483936    0    0     0   271 3376 4250  0  0 100  0  0	
 0  0 484524 5255796 29511384 176483936    0    0     0   766 3218 4284  0  0 100  0  0	
 0  0 484524 5255148 29511384 176484000    0    0     0   454 4404 5405  0  0 99  0  0	
 2  0 484524 5201864 29511384 176484064    0    0     0   261 4064 4570  0  0 99  0  0	
 1  0 484524 5166400 29511384 176484096    0    0     4   300 3605 4601  1  0 99  0  0	
 1  0 484524 5165904 29511384 176484288    0    0     0   346 3488 4463  0  0 99  0  0	
 1  0 484524 5166168 29511384 176484352    0    0     0   646 3305 4380  0  0 100  0  0	
 1  0 484524 5166112 29511384 176484400    0    0     0   325 3758 4970  0  0 100  0  0	
 0  0 484524 5159620 29511384 176484480    0    0     0   274 3627 4548  0  0 100  0  0	
 1  0 484524 5223700 29511384 176484624    0    0     0   481 3880 4564  0  0 99  0  0	
 1  0 484524 5221644 29511384 176484704    0    0     0   348 4123 4924  1  0 99  0  0	
 1  0 484524 5217008 29511384 176484720    0    0     0   620 3642 4192  0  0 99  0  0	
 1  0 484524 5243004 29511384 176484768    0    0     0   378 4406 5187  0  0 99  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 484524 5238504 29511384 176484832    0    0     4   234 3675 4799  0  0 99  0  0	
 1  0 484524 5237676 29511384 176484960    0    0     0   368 4065 4982  0  0 99  0  0	
 0  0 484524 5236804 29511384 176485088    0    0     0   504 3843 4982  0  0 100  0  0	
 2  0 484524 5227336 29511384 176485104    0    0     0   605 4060 4914  1  0 99  0  0	
 1  0 484524 5225840 29511384 176485152    0    0    40   397 3978 5035  0  0 99  0  0	
 2  0 484524 5226852 29511384 176485312    0    0     0   258 4305 5523  1  0 99  0  0	
 2  0 484524 5228588 29511384 176485488    0    0     0   391 4008 5198  0  0 99  0  0	
 0  0 484524 5239648 29511384 176485600    0    0     0   391 3657 4536  0  0 99  0  0	
 0  0 484524 5240832 29511384 176485600    0    0     0   256 3081 4199  0  0 100  0  0	
 2  0 484524 5258260 29511384 176485680    0    0     0   399 7670 5760  0  3 97  0  0	
 1  0 484524 5338576 29511384 176485728    0    0     0   262 7539 5120  0  3 96  0  0	
 0  0 484524 5297944 29511384 176485888    0    0     0   340 4547 4795  1  2 97  0  0	
 1  0 484524 5292048 29511384 176485920    0    0     0   232 3311 4374  0  0 100  0  0	
 1  0 484524 5290320 29511384 176485936    0    0     0   626 3974 5062  0  0 99  0  0	
 0  0 484524 5288412 29511384 176486016    0    0     0   415 5247 6408  1  0 99  0  0	
 0  0 484524 5281352 29511384 176486096    0    0     0   254 3555 4608  0  0 100  0  0	
 1  0 484524 5276912 29511384 176486272    0    0     0   360 4372 5717  1  0 99  0  0	
 2  0 484524 5274844 29511384 176486336    0    0     4   250 3682 4860  0  0 99  0  0	
 0  0 484524 5350352 29511384 176486336    0    0     0   676 3710 4566  0  0 100  0  0	
 1  0 484524 5311276 29511384 176486416    0    0     0   491 6134 6865  3  0 96  0  0	
 1  0 484520 5282220 29511384 176486496    0    0     0   507 5067 5603  1  0 99  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 484520 5288824 29511384 176486672    0    0     0   376 5009 6046  1  0 99  0  0	
 0  0 484520 5287580 29511384 176486720    0    0     0   290 3743 4802  0  0 99  0  0	
 0  0 484520 5288696 29511384 176486720    0    0     0   731 3074 4153  0  0 100  0  0	
 1  0 484520 5286724 29511384 176486816    0    0     0   365 5078 6445  1  0 99  0  0	
 1  0 484520 5286780 29511384 176486880    0    0     0   246 3629 4847  0  0 100  0  0	
 0  0 484520 5279796 29511384 176487072    0    0     0   386 4815 5988  1  0 99  0  0	
 2  0 484520 5276724 29511384 176487136    0    0     0   384 3888 4865  0  0 99  0  0	
 1  0 484520 5276372 29511384 176487136    0    0     0   589 3175 3866  0  0 100  0  0	
 1  0 484520 5266400 29511384 176487216    0    0     0   350 5594 6360  3  0 97  0  0	
 1  0 484520 5266296 29511384 176487296    0    0     4   222 3728 4862  0  0 99  0  0	
 0  0 484520 5269648 29511384 176487360    0    0     0   339 4307 5729  1  0 99  0  0	
 1  0 484520 5266992 29511384 176487584    0    0     0   352 5059 6216  1  0 99  0  0	
 1  0 484520 5346124 29511384 176487616    0    0     0   394 3990 5033  1  0 99  0  0	
 2  0 484520 5345388 29511384 176487712    0    0     0   387 5467 6477  1  0 99  0  0	
 1  0 484520 5336784 29511384 176487824    0    0     4   336 5383 6961  1  0 99  0  0	
 2  0 484520 5257788 29511384 176487920    0    0     8   582 7288 7624  4  1 95  0  0	
