procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 595128 7215292 1785004 46324404    0    0     0     0 7853 16019  0  0 100  0
 0  0 595128 7215468 1785004 46324436    0    0    14    48 7759 16196  0  0 99  0
 0  0 595128 7215876 1785004 46324440    0    0     0     0 7860 16239  0  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 595128 7215704 1785004 46324452    0    0     0    78 7700 16104  1  0 99  0
 0  0 595128 7216248 1785004 46324452    0    0     0     0 7632 15959  0  0 99  0
 0  0 595128 7216584 1785004 46324480    0    0    14     0 7854 16228  0  0 99  0
 0  0 595128 7215216 1785004 46324480    0    0     4    52 9748 16043  1  0 99  0
 0  0 595128 7214464 1785004 46324488    0    0     4     0 8213 16032  0  0 99  0
 0  0 595128 7214072 1785004 46324504    0    0     4    58 7762 16213  0  0 99  0
 0  0 595128 7214316 1785004 46324524    0    0     8     0 7863 16339  1  0 99  0
 0  0 595128 7214944 1785004 46324564    0    0    16     0 7734 16321  1  0 99  0
 1  0 595128 7215564 1785004 46324584    0    0     8    72 7715 16212  1  0 99  0
 0  0 595128 7215284 1785004 46324588    0    0     8     0 7700 16155  0  0 99  0
 0  0 595128 7216060 1785004 46324620    0    0     8    64 7753 16205  1  0 99  0
 0  0 595128 7214304 1785004 46324620    0    0     6     0 19748 16429  1  1 98  0
 1  0 595128 7212164 1785004 46324640    0    0     4     0 7594 15977  1  0 99  0
 0  0 595128 7212972 1785004 46324640    0    0     0    58 8123 16263  1  0 99  0
 0  0 595128 7211184 1785004 46324644    0    0     0     0 10199 16271  0  1 99  0
 0  0 595128 7212024 1785004 46324664    0    0     8    54 7684 16091  0  0 99  0
 2  0 595128 7212312 1785004 46324672    0    0     4     0 7719 15981  0  0 99  0
 0  0 595128 7213236 1785004 46324684    0    0     4     0 7737 16166  0  0 99  0
 0  0 595128 7214036 1785004 46324688    0    0     8    56 7760 16160  1  0 99  0
 0  0 595128 7208456 1785004 46328084    0    0    42     0 15404 17537  3  1 96  0
