procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 485412 5888476 29517588 175848816    0    0     0   596 18936 16599 10  2 88  0  0	
 3  0 485412 5885644 29517588 175848864    0    0     0   409 21691 23145 10  2 88  0  0	
 6  0 485412 5869656 29517588 175848944    0    0     0   804 17659 15808 10  2 88  0  0	
 8  0 485412 5856352 29517588 175848976    0    0     0   280 21790 22554 12  2 86  0  0	
 1  0 485412 5849524 29517588 175849184    0    0     0   625 19055 16714 10  2 88  0  0	
 5  0 485412 5851004 29517588 175849232    0    0     0   388 17748 15640 10  2 88  0  0	
 1  0 485412 5850068 29517588 175849280    0    0     0   376 21826 24300 10  2 88  0  0	
 5  0 485412 5849260 29517588 175849360    0    0     0   420 17165 15747  9  2 89  0  0	
 8  0 485412 5849568 29517588 175849376    0    0     0   242 19450 21898  9  2 89  0  0	
 0  0 485412 5850844 29517588 175849536    0    0     0   530 18030 16057 10  2 88  0  0	
 5  0 485412 5851856 29517588 175849568    0    0     0   806 15874 14403  8  2 90  0  0	
 5  0 485412 5841812 29517588 175849616    0    0     0   381 19363 20993 10  2 88  0  0	
 3  0 485412 5841544 29517588 175849696    0    0     0   484 15585 14412  8  2 91  0  0	
 5  0 485412 5843076 29517588 175849728    0    0     0   258 23532 24352 12  2 86  0  0	
 6  0 485412 5844864 29517588 175849872    0    0     0   262 14118 13146  7  1 91  0  0	
 4  0 485412 5846832 29517588 175849920    0    0     0  1005 13669 13152  7  1 92  0  0	
10  0 485412 5844860 29517588 175849968    0    0     0   380 23813 24912 13  2 85  0  0	
 4  0 485412 5838144 29517588 175850032    0    0     0   400 17068 15376  9  2 89  0  0	
 7  0 485412 5828420 29517588 175850048    0    0     0   371 21323 23141 10  2 88  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0 485412 5828100 29517588 175850208    0    0     0   378 16798 14577  8  3 89  0  0	
 2  0 485412 5838780 29517588 175850272    0    0     0   766 18765 14709  8  4 88  0  0	
 7  0 485412 5836860 29517588 175850272    0    0     0   276 20747 23057 10  2 88  0  0	
 4  0 485412 5904200 29517588 175850512    0    0    64   540 17497 15875  9  2 89  0  0	
 6  0 485412 5900200 29517588 175850528    0    0     0   282 21957 23053 13  2 86  0  0	
 6  0 485412 5887988 29517588 175850720    0    0     1   736 17520 15239 10  2 88  0  0	
 7  0 485412 5905284 29517588 175850768    0    0     0   806 20417 16327 10  5 85  0  0	
 2  0 485412 5897744 29517588 175850800    0    0     0   348 22358 23866 11  2 87  0  0	
 5  0 485412 5910292 29517588 175850880    0    0     0   514 17193 15617  9  2 89  0  0	
 5  0 485412 5902996 29517588 175851008    0    0     0   320 20209 20745 12  2 86  0  0	
 6  0 485412 5898312 29517588 175851168    0    0     0   428 16754 15188  9  2 90  0  0	
 5  0 485412 5898024 29517588 175851280    0    0     0   682 17515 15731  9  2 89  0  0	
 6  0 485412 5896900 29517588 175851328    0    0     0   440 23830 24825 12  2 86  0  0	
 5  0 485412 5899012 29517588 175851424    0    0     0   376 17817 16110 10  2 89  0  0	
 8  0 485412 5900184 29517588 175851456    0    0     0   314 19908 22270  9  2 89  0  0	
 1  0 485412 5901220 29517588 175851664    0    0     0   472 16134 14902  8  2 90  0  0	
 3  0 485412 5903812 29517588 175851712    0    0     0   492 17227 15164  9  2 89  0  0	
 8  0 485412 5906288 29517588 175851744    0    0     0   370 20629 22276 11  2 87  0  0	
 7  0 485412 5889536 29517588 175851840    0    0     4   432 18494 16288 10  2 88  0  0	
 2  0 485412 5889296 29517588 175851872    0    0     0   182 21920 23111 11  2 87  0  0	
 1  0 485412 5884852 29517588 175852000    0    0     0   388 16926 15058  9  2 89  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  1 485412 5884836 29517588 175852064    0    0     0   938 15597 13964  8  2 90  0  0	
16  0 485408 5873972 29517588 175852112    2    0     2   403 24053 24718 11  3 86  0  0	
 8  0 485404 5868524 29517588 175852224    0    0     0   494 17223 15537  9  2 89  0  0	
 5  0 485400 5865020 29517588 175852224   16    0    16   334 21086 21485 12  2 86  0  0	
 6  0 485400 5873336 29517588 175852384    0    0     0   272 16396 14232  9  2 90  0  0	
 3  0 485400 5876100 29517588 175852416    0    0     0  1184 15679 14334  8  2 90  0  0	
 6  0 485400 5881704 29517588 175852480    0    0     0   515 22051 23653 10  2 88  0  0	
 4  0 485400 5882876 29517588 175852560    0    0     0   258 16529 15022  9  2 89  0  0	
 9  0 485400 5863016 29517588 175852560    0    0     0   299 21449 22612 10  2 88  0  0	
 6  0 485400 5858360 29517588 175852736    0    0     0   416 16458 14808  9  2 89  0  0	
 3  0 485400 5857652 29517588 175852784    0    0     0  1174 15909 14550  9  2 90  0  0	
 7  0 485400 5849044 29517588 175852816    0    0     4   340 20010 21184 11  2 87  0  0	
13  0 485400 5854648 29517588 175852912    0    0     0   372 16293 14998  9  2 90  0  0	
 8  0 485400 5853348 29517588 175852928    0    0     0   318 21690 23084 11  2 87  0  0	
 4  0 485400 5828676 29517588 175853072    0    0     4  1105 17613 15490 10  2 88  0  0	
 7  0 485400 5842540 29517588 175853248    0    0     0  1707 13807 12495  8  2 90  0  0	
 1  0 485400 5841684 29517588 175853312    0    0     0   354 20798 23243 10  2 88  0  0	
 1  0 485400 5843780 29517588 175853408    0    0     0   452 15546 14157  8  2 90  0  0	
 2  0 485400 5845500 29517588 175853408    0    0     0   402 19850 21406 11  2 87  0  0	
 4  0 485400 5844228 29517588 175853568    0    0     0   442 15243 14119  8  2 91  0  0	
 3  0 485400 5841404 29517588 175853680    0    0     0   878 16994 15071  9  2 89  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 485400 5853084 29517588 175853728    0    0     0   469 26230 23550 10  5 85  0  0	
11  0 485400 5853092 29517588 175853792    0    0     0   346 19493 16925 10  3 86  0  0	
11  0 485400 5852264 29517588 175853840    0    0     0   261 22723 24331 11  2 87  0  0	
 5  0 485400 5850572 29517588 175854048    0    0     0   584 15666 14773  8  2 90  0  0	
 2  0 485400 5852236 29517588 175854096    0    0     0   382 15679 14018  8  2 90  0  0	
 3  0 485400 5851840 29517588 175854272    0    0     0   474 19692 21364 11  2 88  0  0	
 5  0 485400 5851080 29517588 175854368    0    0     0   462 15210 14129  8  2 91  0  0	
 8  0 485400 5850684 29517588 175854368    0    0     0   120 22497 23360 11  2 87  0  0	
 5  0 485400 5845012 29517588 175854528    0    0     0   366 16952 15087  9  2 89  0  0	
 6  0 485400 5846468 29517588 175854560    0    0     0   734 16547 14931  9  2 89  0  0	
 5  0 485400 5824824 29517588 175854608    0    0     0   377 21707 23173 10  2 87  0  0	
 2  0 485400 5823172 29517588 175854704    0    0     0   409 16641 15124  9  2 89  0  0	
 3  0 485400 5811648 29517588 175854720    0    0     0   270 21200 22324 12  2 86  0  0	
 1  0 485400 5798240 29517588 175854864    0    0     0   395 16165 14555  9  2 89  0  0	
 4  0 485400 5787304 29517588 175854912    0    0     0  1088 16566 14759  8  2 90  0  0	
 3  0 485400 5789040 29517588 175854960    0    0     0   502 22636 24045 11  2 87  0  0	
 7  0 485400 5787160 29517588 175855040    0    0     0   364 16895 15413  9  2 89  0  0	
12  0 485400 5785828 29517588 175855056    0    0     0   310 21975 23384 11  2 87  0  0	
 9  0 485400 5780532 29517588 175855200    0    0     0   324 17313 15116  9  2 89  0  0	
 5  0 485400 5780044 29517588 175855264    0    0     0   831 17369 15333 10  2 89  0  0	
 9  0 485400 5778264 29517588 175855296    0    0     0   366 23733 24359 13  2 84  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0 485400 5785016 29517588 175855376    0    0     0   410 17301 15767  9  2 89  0  0	
 4  0 485400 5774900 29517588 175855392    0    0    48   302 21405 23462 10  2 88  0  0	
 4  0 485400 5775384 29517588 175855536    0    0     0   427 16976 15430  9  2 89  0  0	
 5  0 485400 5776588 29517588 175855712    0    0     0   862 17803 15676 10  2 88  0  0	
 5  0 485400 5759632 29517588 175855744    0    0     0   699 21420 22863 11  2 87  0  0	
 5  0 485400 5752952 29517588 175855808    0    0     0   422 19015 16623 11  2 87  0  0	
 9  0 485400 5754836 29517588 175855840    0    0     0   434 22447 23304 13  2 85  0  0	
 3  0 485400 5755732 29517588 175855984    0    0     0   470 15537 14709  8  2 90  0  0	
 9  0 485400 5757044 29517588 175856096    0    0     4   628 18551 16289 10  2 88  0  0	
 5  0 485400 5758108 29517588 175856160    0    0     0   473 21584 23715 10  2 88  0  0	
 5  0 485400 5763588 29517588 175856240    0    0     0   310 16085 15002  8  2 90  0  0	
 2  0 485400 5765412 29517588 175856272    0    0     0   286 21295 23547 10  2 88  0  0	
 2  0 485400 5763032 29517588 175856480    0    0     0   575 14554 13919  7  1 91  0  0	
13  0 485400 5760624 29517588 175856528    0    0     0   580 16655 14868  9  2 89  0  0	
 2  0 485400 5760380 29517588 175856576    0    0     0   424 21807 23885 12  2 86  0  0	
11  0 485400 5771144 29517588 175856656    0    0     0   356 17626 14357  8  4 88  0  0	
 3  0 485400 5760664 29517588 175856672    0    0     0   214 19854 20859  9  3 88  0  0	
 6  0 485400 5750252 29517588 175856832    0    0     4   378 17208 15398  9  2 89  0  0	
 5  0 485400 5752196 29517588 175856880    0    0     0   662 15903 14157  9  2 90  0  0	
15  0 485400 5749864 29517588 175856912    0    0     0   379 23009 23846 11  2 86  0  0	
 6  0 485400 5747696 29517588 175857008    0    0     0   502 16325 15061  9  2 90  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0 485400 5748428 29517588 175857024    0    0     0   286 24011 23421 13  3 84  0  0	
 8  0 485400 5752552 29517588 175857168    0    0     0   304 20648 15939  9  5 86  0  0	
 2  0 485400 5758308 29517588 175857216    0    0     0   935 15836 13671  8  4 88  0  0	
 3  0 485400 5773536 29517588 175857264    0    0     0   395 21523 22828 10  2 88  0  0	
 1  0 485400 5742144 29517588 175857344    0    0     0   442 16362 14732  8  2 90  0  0	
 6  0 485400 5741272 29517588 175857360    0    0     0   237 20387 22234 10  2 89  0  0	
 7  0 485400 5742668 29517588 175857504    0    0     0   360 18539 16227 10  2 88  0  0	
 1  0 485400 5741768 29517588 175857552    0    0     0   772 14619 13640  8  1 91  0  0	
 6  0 485400 5743276 29517588 175857600    0    0     0   333 22579 23034 13  2 85  0  0	
 4  0 485400 5746068 29517588 175857680    0    0     0   518 15005 14194  7  2 91  0  0	
 4  0 485400 5734604 29517588 175857696    0    0     4   234 22460 25205 11  2 87  0  0	
 9  0 485400 5734356 29517588 175857872    0    0     0   369 16714 15043  9  2 89  0  0	
 7  0 485400 5728952 29517588 175857936    0    0     0   888 19564 18917 10  2 88  0  0	
 6  0 485400 5715752 29517588 175858000    0    0     0   648 24226 23716 15  2 83  0  0	
 5  0 485400 5714860 29517588 175858048    0    0     0   373 18502 16157 10  2 88  0  0	
 4  0 485400 5719296 29517588 175858080    0    0     0   340 22378 25891 10  2 88  0  0	
 6  0 485400 5717992 29517588 175858240    0    0     0   435 16566 15089  9  2 90  0  0	
 4  0 485400 5719788 29517588 175858368    0    0     4   299 20009 19638 10  2 88  0  0	
 6  0 485400 5716948 29517588 175858416    0    0     0   427 24064 24979 12  2 86  0  0	
 4  0 485400 5721244 29517588 175858512    0    0     0   584 18242 16540 10  2 88  0  0	
 1  0 485400 5718864 29517588 175858528    0    0     0   337 21519 25320 11  2 88  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0 485400 5719024 29517588 175858752    0    0     0   480 15885 14648  8  2 90  0  0	
 2  0 485400 5718780 29517588 175858800    0    0     0   298 17733 18028  9  2 90  0  0	
 3  0 485400 5718472 29517588 175858864    0    0     0   435 21885 23601 10  2 88  0  0	
 5  0 485400 5719264 29517588 175858944    0    0     0   668 16893 15323  9  2 89  0  0	
 4  0 485400 5720520 29517588 175858960    0    0     0   184 24401 26683 14  2 84  0  0	
10  0 485400 5721552 29517588 175859120    0    0     0   418 16703 15256  9  2 89  0  0	
 8  0 485400 5709628 29517588 175859168    0    0     0   290 17137 17643  9  2 90  0  0	
 7  0 485400 5707820 29517588 175859216    0    0     0   513 20231 22711  9  2 89  0  0	
 4  0 485400 5707616 29517588 175859296    0    0     0  1068 18703 16617 10  2 88  0  0	
 7  0 485400 5706120 29517588 175859328    0    0     0   296 22713 27030 10  2 88  0  0	
 8  0 485400 5688744 29517588 175859488    0    0     8   382 17079 15211  9  2 89  0  0	
 7  0 485400 5684700 29517588 175859536    0    0     0   298 17689 17788  8  2 90  0  0	
10  0 485400 5695528 29517588 175859600    0    0     0   937 29640 25005 14  5 80  0  0	
 5  0 485400 5691392 29517588 175859680    0    0     0  1056 19602 16950 11  3 87  0  0	
11  0 485400 5690376 29517588 175859680    0    0     0   410 20210 24988  8  1 90  0  0	
 3  0 485400 5689848 29517588 175859840    0    0     0   457 15208 13967  8  1 90  0  0	
 6  0 485400 5715440 29517588 175859888    0    0     0   254 16695 15255  9  2 89  0  0	
 7  0 485400 5716608 29517588 175859936    0    0     0   338 23005 25235 13  2 85  0  0	
 6  0 485400 5726744 29517588 175860032    0    0     0  1122 20187 16458  9  4 86  0  0	
 4  0 485400 5719992 29517588 175860048    0    0     0   370 21249 24379  9  3 88  0  0	
 3  0 485400 5712556 29517588 175860224    0    0     0   529 17939 16033 10  2 88  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 485400 5713316 29517588 175860272    0    0     0   310 17797 18014  9  2 89  0  0	
 8  0 485400 5712336 29517588 175860320    0    0     0   360 21855 23994 10  2 88  0  0	
 1  0 485400 5713980 29517588 175860416    0    0     0   900 17310 15547 10  2 89  0  0	
 2  0 485400 5717112 29517588 175860416    0    0     0   312 24793 26888 14  2 84  0  0	
 3  0 485400 5719464 29517588 175860576    0    0     0   471 16401 15078  9  2 90  0  0	
 3  0 485400 5716280 29517588 175860688    0    0     0   367 15783 16694  8  1 91  0  0	
 5  0 485400 5713612 29517588 175860736    0    0     0   479 22674 24003 11  2 87  0  0	
 3  0 485400 5717584 29517588 175860832    0    0     0   564 17641 15955  9  2 89  0  0	
 3  0 485400 5715232 29517588 175860864    0    0     0   486 22839 24922 12  2 86  0  0	
 3  0 485400 5709960 29517588 175861088    0    0     0   722 17803 15915  9  2 89  0  0	
 4  0 485396 5709116 29517588 175861136    2    0     2   236 18513 18386 10  2 89  0  0	
12  0 485396 5699528 29517588 175861184    0    0     0   442 21557 23036 10  2 88  0  0	
 3  0 485396 5686136 29517588 175861296    0    0    12   828 16753 15463  9  2 89  0  0	
 2  0 485396 5680848 29517588 175861312    0    0     0   280 21294 25237  9  2 89  0  0	
 8  0 485396 5680260 29517588 175861456    0    0     0   400 15086 13946  8  2 90  0  0	
10  0 485396 5679972 29517588 175861504    0    0     4   254 18089 18082  9  2 89  0  0	
 3  0 485396 5676528 29517588 175861552    0    0     0   411 22591 24345 12  2 86  0  0	
 7  0 485396 5674316 29517588 175861648    0    0     0   984 19076 16594 10  2 88  0  0	
12  0 485396 5674848 29517588 175861664    0    0     0   356 25536 28188 13  2 85  0  0	
 6  0 485396 5676996 29517588 175861824    0    0     0   275 15359 14304  8  1 90  0  0	
 3  0 485396 5677928 29517588 175861856    0    0     0   246 18711 18743 10  2 88  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  0 485396 5669756 29517588 175861920    0    0     0   419 22233 22796 13  2 85  0  0	
 4  0 485396 5670484 29517588 175861984    0    0     0   870 17115 15359  9  2 89  0  0	
 8  0 485396 5672420 29517588 175862000    0    0     0   240 21002 25466  9  2 89  0  0	
 8  0 485396 5673948 29517588 175862160    0    0     0   430 17456 15589  9  2 89  0  0	
 3  0 485396 5667400 29517588 175862208    0    0     0   304 19246 18883 10  2 88  0  0	
 7  0 485396 5667516 29517588 175862256    0    0     0   386 21246 22586 11  2 87  0  0	
 6  0 485396 5666976 29517588 175862336    0    0     0  1062 15513 14473  8  2 91  0  0	
 5  0 485396 5680924 29517588 175862368    0    0     0   370 28723 27772 13  4 83  0  0	
 3  0 485396 5679940 29517588 175862528    0    0     1   432 18240 16441  9  4 87  0  0	
 7  0 485396 5679036 29517588 175862592    0    0     0   412 18750 18901  9  2 89  0  0	
 7  0 485396 5674948 29517588 175862624    0    0     0   537 21513 23407 10  2 88  0  0	
 5  0 485396 5673616 29517588 175862688    0    0     0   990 16410 15039  9  2 89  0  0	
10  0 485396 5673828 29517588 175862816    0    0     0   579 22435 25942 12  2 86  0  0	
 4  0 485396 5673816 29517588 175862960    0    0     0   322 17739 16043 10  2 89  0  0	
 5  0 485396 5675004 29517588 175863088    0    0     0   316 21023 20204 11  2 86  0  0	
 5  0 485396 5681156 29517588 175863136    0    0     0   500 18733 21151  9  1 90  0  0	
 3  0 485396 5681520 29517588 175863232    0    0     0   474 15926 14781  8  2 90  0  0	
 2  0 485396 5681552 29517588 175863248    0    0     0   374 23848 27474 11  2 87  0  0	
 4  0 485396 5682248 29517588 175863488    0    0     0   440 16209 14848  8  2 90  0  0	
 4  0 485396 5685052 29517588 175863520    0    0     0   224 16629 17026  8  1 90  0  0	
 2  0 485396 5686108 29517588 175863584    0    0     0   374 23117 24342 13  2 85  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0 485396 5672416 29517588 175863664    0    0     0   836 15274 14215  8  2 90  0  0	
 2  0 485396 5661604 29517588 175863680    0    0     0   340 21884 26166 10  2 88  0  0	
 6  0 485396 5658496 29517588 175863744    0    0     0   350 15480 14109  8  2 90  0  0	
 3  0 485396 5659236 29517588 175863888    0    0     0   276 19708 18809 10  2 88  0  0	
 4  0 485396 5632680 29517588 175863952    0    0     0   468 24697 23959 14  3 83  0  0	
 5  0 485396 5624416 29517588 175864032    0    0     0  1128 16229 14822  9  2 90  0  0	
 7  0 485396 5624612 29517588 175864064    0    0     0   422 23364 26655 11  2 87  0  0	
 5  0 485396 5619200 29517588 175864208    0    0     0   212 15837 14425  8  2 90  0  0	
 2  0 485396 5624224 29517588 175864256    0    0     0   274 17839 18423  9  2 89  0  0	
 5  0 485396 5624596 29517588 175864288    0    0     0   476 23405 24761 11  2 87  0  0	
 2  0 485396 5627992 29517588 175864384    0    0     0   820 17400 15369  9  2 89  0  0	
 5  0 485396 5628128 29517588 175864416    0    0     4   325 25167 26843 14  2 84  0  0	
 5  0 485396 5627792 29517588 175864576    0    0     0   260 17119 15308  9  2 89  0  0	
 5  0 485396 5629612 29517588 175864608    0    0     0   238 19168 18716 10  2 88  0  0	
 2  0 485396 5631840 29517588 175864656    0    0     0   330 20618 22502 10  2 88  0  0	
 7  0 485396 5633452 29517588 175864736    0    0     0   924 16165 15077  8  2 90  0  0	
 5  0 485396 5638448 29517588 175864752    0    0     0   228 33191 41843 16  2 81  0  0	
 9  0 485396 5637708 29517588 175864928    0    0     0   410 16908 15442  9  2 89  0  0	
 2  0 485396 5637440 29517588 175864992    0    0     0  1036 15902 14607  9  2 90  0  0	
 3  0 485396 5609148 29517588 175865184    0    0     0   734 23706 24149 11  2 86  0  0	
 9  0 485396 5596696 29517588 175865280    0    0     4  1558 14736 13911  7  2 91  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
33  0 485396 5596956 29517588 175865296    0    0     0   776 22769 24003 13  2 85  0  0	
 8  0 485396 5586720 29517588 175865456    0    0     0   732 19067 16261 11  2 87  0  0	
 3  0 485396 5607368 29517588 175865568    0    0     0   538 22020 16952 11  5 84  0  0	
 5  0 485396 5597180 29517588 175865600    0    0     0   473 23365 24637 11  2 86  0  0	
 5  0 485396 5595748 29517588 175865696    0    0     0   490 14524 14309  7  1 91  0  0	
 2  0 485396 5594456 29517588 175865728    0    0     0   383 22123 24416 11  2 87  0  0	
 6  0 485396 5592868 29517588 175865936    0    0     0   410 14897 13868  7  1 91  0  0	
 7  0 485396 5593740 29517588 175865984    0    0     0   202 15704 14282  9  2 90  0  0	
 5  0 485396 5604268 29517588 175866016    0    0     0   377 25169 23625 13  4 83  0  0	
 5  0 485396 5599772 29517588 175866096    0    0     0   856 17530 15209  9  3 88  0  0	
 5  0 485396 5595944 29517588 175866128    0    0     0   343 19520 22597  9  2 89  0  0	
 3  0 485396 5591268 29517588 175866176    0    0     4   302 15607 14168  8  2 90  0  0	
10  0 485396 5589736 29517588 175866336    0    0     0   260 15714 14241  8  2 90  0  0	
 4  2 485396 5589004 29517588 175866384    0    0     0   441 22538 24545 11  2 87  0  0	
 6  0 485396 5626472 29517588 175866464    0    0     0  1050 15599 14285  8  2 90  0  0	
 6  0 485396 5625488 29517588 175866480    0    0     0   288 21047 23819 12  2 87  0  0	
 3  0 485396 5628260 29517588 175866624    0    0     0   201 14005 13082  7  1 91  0  0	
 3  0 485396 5624780 29517588 175866672    0    0     0   288 14967 13689  8  2 91  0  0	
 8  0 485396 5615660 29517588 175866720    0    0     4   776 24153 25690 12  2 86  0  0	
 5  0 485396 5616636 29517588 175866816    0    0     0   856 15466 14243  8  2 90  0  0	
 8  0 485396 5613944 29517588 175866816    0    0     0   384 23556 24851 11  2 86  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 485396 5607500 29517588 175866976    0    0     0   590 18621 16009 11  2 87  0  0	
 2  0 485396 5607604 29517588 175867024    0    0     0   583 18357 16135 11  2 87  0  0	
 5  0 485396 5607824 29517588 175867072    0    0     0   310 23798 25515 12  2 86  0  0	
 3  0 485396 5609132 29517588 175867152    0    0     0   840 15949 14864  8  2 90  0  0	
 9  0 485396 5615912 29517588 175867168    0    0     0   375 20455 22063 11  2 87  0  0	
 5  0 485396 5613728 29517588 175867328    0    0     0   374 16723 15179  9  2 89  0  0	
 5  0 485396 5614196 29517588 175867392    0    0     0   404 14497 13217  8  2 91  0  0	
 4  0 485396 5610664 29517588 175867424    0    0     0   459 22643 23990 11  2 87  0  0	
 5  0 485396 5602612 29517588 175867504    0    0     0  1078 18107 15959 10  2 88  0  0	
 6  0 485396 5603728 29517588 175867504    0    0     0   400 21173 22291 12  2 86  0  0	
 3  0 485396 5625200 29517588 175867680    0    0     0   398 16711 14968  8  2 90  0  0	
 5  0 485396 5627460 29517588 175867776    0    0     0   262 16804 15012  9  2 89  0  0	
 4  0 485396 5637784 29517588 175867840    0    0     0   627 19266 22260  9  2 90  0  0	
12  0 485396 5637716 29517588 175867920    0    0     0   504 17918 16221  9  2 89  0  0	
 5  0 485396 5641864 29517588 175867936    0    0     0   272 22128 24536 11  2 88  0  0	
 8  0 485396 5651368 29517588 175868144    0    0     0   518 20056 16169 10  4 87  0  0	
 1  0 485396 5651028 29517588 175868192    0    0     0   246 17125 14626  9  4 88  0  0	
 2  0 485396 5641844 29517588 175868240    0    0     0   382 21901 23526 13  2 86  0  0	
 7  0 485396 5638536 29517588 175868336    0    0     0   846 17585 15646  9  2 89  0  0	
 3  0 485396 5631592 29517588 175868336    0    0     0   246 20437 22294 10  2 89  0  0	
 5  0 485396 5630112 29517588 175868496    0    0     0   400 16046 14736  8  2 90  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 485396 5629864 29517588 175868544    0    0     4   290 16859 15052  9  2 89  0  0	
 2  0 485396 5628692 29517588 175868592    0    0     4   452 21316 23688 10  2 88  0  0	
 5  0 485396 5640932 29517588 175868688    0    0     0   991 16286 14606  8  2 90  0  0	
10  0 485396 5628044 29517588 175868704    0    0     0   826 22975 23627 13  2 85  0  0	
 9  0 485396 5628608 29517588 175868848    0    0     0   354 19083 16751 11  2 87  0  0	
 4  0 485396 5631176 29517588 175868896    0    0     0   198 16127 14366  9  2 89  0  0	
 3  0 485396 5627424 29517588 175868912    0    0     0   470 24589 25573 14  2 84  0  0	
10  0 485396 5626412 29517588 175869024    0    0     0   858 18094 16276 10  2 89  0  0	
10  0 485396 5628796 29517588 175869024    0    0     0   313 21294 23342 10  2 88  0  0	
 4  0 485396 5629368 29517588 175869184    0    0     0   406 16406 14627  9  2 90  0  0	
 4  0 485396 5625352 29517588 175869232    0    0     0   258 15372 14163  8  2 90  0  0	
 6  0 485396 5626936 29517588 175869280    0    0     0   307 21786 23693 10  2 88  0  0	
 4  0 485396 5623944 29517588 175869360    0    0     0   874 15865 14546  8  2 90  0  0	
 7  0 485396 5627008 29517592 175869360    0    0     0   236 18083 16803 11  2 87  0  0	
 6  0 485396 5620032 29517592 175869536    0    0     0   416 19922 19581 10  2 88  0  0	
 6  0 485396 5624608 29517592 175869584    0    0     0   298 16416 14554  9  2 89  0  0	
 3  0 485396 5574200 29517592 175869632    0    0     0   422 22951 23982 11  3 87  0  0	
 5  0 485396 5571488 29517592 175869712    0    0     0   776 14295 13372  7  1 91  0  0	
 7  0 485396 5571888 29517592 175869728    0    0     0   584 18505 19337  9  2 89  0  0	
 7  0 485396 5574044 29517592 175869888    0    0     0   322 20070 19225 10  2 88  0  0	
 7  0 485396 5567352 29517592 175870080    0    0    44   251 16210 14656  9  2 89  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 485396 5554968 29517592 175870112    0    0     0   453 21777 22544 13  2 85  0  0	
 1  0 485396 5555460 29517592 175870208    0    0     0   302 17181 16013  9  2 89  0  0	
 5  0 485396 5550128 29517592 175870240    0    0     0   935 20559 19946 11  2 87  0  0	
 3  0 485396 5548512 29517592 175870448    0    0     0   633 21825 21293 12  2 86  0  0	
 4  0 485396 5547748 29517592 175870496    0    0     0   222 18844 16252 11  2 87  0  0	
 5  0 485396 5549308 29517592 175870528    0    0     0   445 21728 23979 10  2 88  0  0	
 2  0 485396 5551228 29517592 175870640    0    0     0   502 15110 14130  8  1 91  0  0	
 7  0 485396 5551196 29517592 175870640    0    0     0   608 15867 16220  8  1 90  0  0	
 8  0 485396 5551152 29517592 175870784    0    0     0   325 21239 19804 14  2 85  0  0	
 5  0 485396 5553704 29517592 175870832    0    0     0   294 16824 15085  9  2 89  0  0	
 6  0 485396 5547256 29517592 175870880    0    0     0   493 20014 22585  9  2 89  0  0	
 5  0 485396 5565744 29517592 175870960    0    0     0   446 21728 16077  9  4 87  0  0	
 5  0 485396 5570740 29517592 175870976    0    0     0  1168 17503 16873  9  3 88  0  0	
 4  1 485396 5565800 29517592 175871136    0    0     0   231 18894 18970 10  2 89  0  0	
 6  0 485396 5560684 29517592 175871168    0    0     0   310 17717 15545 10  2 88  0  0	
 2  0 485396 5553720 29517592 175871232    0    0     0   581 18926 21156  9  2 90  0  0	
 4  0 485396 5554900 29517592 175871296    0    0     0   333 16083 14732  8  2 90  0  0	
