procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  1 485684 4226868 30527644 174742176    0    0   170  3224 21207 18126 21  2 74  3  0	
 7  1 485684 4223720 30527788 174742352    0    0    62  2377 17895 16447 16  1 80  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  1 485684 4224308 30528256 174742528    0    0   230  3586 19961 17845 20  1 77  3  0	
 5  1 485684 4221872 30529008 174742352    0    0   380  2792 19212 17838 17  1 79  3  0	
 4  1 485684 4217208 30529888 174742944    0    0   463  2735 19467 17031 18  1 78  3  0	
14  1 485684 4215428 30531108 174742944    0    0   577  2976 18690 16738 19  1 78  3  0	
 4  1 485684 4214620 30532196 174743040    0    0   516  3357 18427 16934 17  1 80  3  0	
14  1 485684 4199288 30533256 174743456    0    0   470  2368 19823 17060 17  1 79  3  0	
 4  1 485684 4195924 30534328 174743232    0    0   498  2480 18654 16692 17  1 79  3  0	
 5  1 485684 4192896 30535288 174743232    0    0   440  3456 17037 15639 14  1 83  3  0	
 5  1 485684 4191416 30536368 174743296    0    0   536  1670 17215 15626 14  1 82  3  0	
 9  1 485684 4191608 30537344 174743360    0    0   463  3228 17012 15544 14  1 82  3  0	
 2  1 485684 4190436 30538312 174743488    0    0   448  3198 18876 16673 18  1 79  3  0	
 9  1 485684 4185112 30539332 174743968    0    0   439  1710 16758 15195 13  1 83  3  0	
 7  1 485684 4180412 30539612 174743792    0    0   123  8676 22223 18400 18  1 75  5  0	
 3  1 485684 4176508 30539832 174744016    0    0    77  2002 16794 15175 17  1 79  3  0	
 5  1 485684 4163948 30540120 174744096    0    0   131  2038 17119 15641 17  1 79  3  0	
 7  1 485684 4163108 30540268 174745248    0    0    52  4018 17621 16231 16  1 80  3  0	
11  1 485684 4198592 30540316 174746096    0    0    22  3282 18520 16871 17  1 78  3  0	
 3  1 485684 4195176 30540572 174746144    0    0   111  1954 17822 15600 17  1 79  3  0	
 4  1 485684 4193072 30541580 174746704    0    0   488  2380 17046 15430 14  1 83  3  0	
 1  1 485684 4185192 30542644 174746768    0    0   500  2172 16439 14705 13  1 83  3  0	
11  1 485680 4180692 30543656 174746848    0    0   541  3189 18754 16656 15  1 80  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  1 485680 4170732 30544580 174747136    0    0   463  2500 16849 15482 13  1 82  3  0	
 8  1 485676 4168836 30545404 174747216    0    0   378  3535 16935 15206 15  1 81  3  0	
 0  1 485676 4174772 30546356 174747472    0    0   426  2166 19767 17605 18  1 78  3  0	
13  1 485676 4170960 30547348 174747696    0    0   446  2922 18555 16215 17  1 79  3  0	
11  1 485676 4174228 30548488 174747584    0    0   513  4259 20757 18759 17  1 78  4  0	
10  1 485676 4171444 30549732 174747952    0    0   634  2408 21716 19991 18  1 79  3  0	
 8  1 485676 4168380 30550800 174748112    0    0   486  3446 20731 17920 21  1 75  3  0	
 7  1 485676 4138372 30552104 174748176    0    0   673  2896 19619 17905 18  1 78  3  0	
 5  1 485676 4133396 30553060 174748256    0    0   459  6690 21716 17316 20  1 76  3  0	
 6  1 485676 4132528 30553316 174748144    0    0   121  3676 19075 17342 18  1 78  3  0	
 3  1 485676 4238608 30553604 174748384    0    0   147  2736 16221 15073 14  1 82  3  0	
 6  1 485676 4243420 30553828 174748384    0    0   110  2182 17613 15920 18  1 79  3  0	
 4  1 485676 4226728 30554004 174748768    0    0    57  2632 16354 15114 16  1 80  3  0	
 2  1 485676 4224088 30554200 174749392    0    0    99  2565 15477 14811 13  1 83  3  0	
 5  1 485676 4225500 30554468 174749344    0    0   133  2409 18229 15816 19  1 77  3  0	
 7  1 485676 4208152 30555024 174749696    0    0   325  2646 16092 15241 12  1 84  3  0	
11  1 485676 4194844 30556212 174749792    0    0   533  3417 19592 17529 18  1 78  3  0	
14  1 485676 4192720 30557296 174749824    0    0   532  2132 18905 17140 17  1 80  3  0	
 8  1 485676 4191244 30558384 174749712    0    0   515  2446 18742 16787 16  1 80  3  0	
 1  1 485676 4184000 30559424 174749968    0    0   506  4675 22050 19341 21  1 75  3  0	
14  1 485676 4183088 30560436 174750016    0    0   500  2252 20739 17856 20  1 76  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  1 485676 4179456 30561560 174750176    0    0   545  4343 19982 17896 20  1 76  3  0	
 5  1 485676 4174984 30562552 174750496    0    0   493  2668 16017 14856 12  1 84  3  0	
 5  1 485676 4169244 30563816 174750864    0    0   627  1734 18052 16033 18  1 78  3  0	
 6  1 485676 4166156 30564916 174751104    0    0   583  4247 19069 17229 16  1 80  3  0	
 6  1 485676 4164676 30566044 174751264    0    0   545  2430 17949 16156 17  1 80  3  0	
 7  2 485676 4163316 30566656 174751600    0    0   310  7257 19710 16620 15  1 81  3  0	
 3  1 485676 4162856 30566700 174751808    0    0    13  2692 16008 14973 15  1 81  3  0	
10  1 485676 4162460 30566904 174751840    0    0    87  2613 16627 14911 14  1 82  3  0	
 5  1 485676 4161696 30567404 174751888    0    0   258  2841 19382 17476 17  1 79  3  0	
10  1 485676 4161056 30567760 174751920    0    0   191  2886 18141 16671 17  1 79  3  0	
 8  1 485676 4159580 30567884 174752240    0    0    59  3170 20143 18506 21  1 76  3  0	
 8  1 485676 4155008 30568540 174752384    0    0   417  2441 18083 16384 15  1 81  3  0	
 7  1 485676 4244756 30569552 174752672    0    0   470  2866 21970 18601 23  1 73  3  0	
 4  1 485676 4243640 30570696 174752768    0    0   578  3681 22445 19902 18  2 78  3  0	
 8  1 485676 4241944 30571908 174752864    0    0   624  1988 21003 18852 18  1 78  3  0	
 3  1 485676 4236124 30572828 174753008    0    0   472  2722 18613 16714 15  1 80  3  0	
10  1 485676 4234776 30573876 174753152    0    0   516  3585 18397 16447 17  1 79  3  0	
 5  1 485676 4236508 30575080 174752992    0    0   614  1637 16899 15464 14  1 82  3  0	
 4  1 485676 4230684 30576108 174753440    0    0   501  4317 19685 17580 16  1 79  3  0	
 4  1 485676 4314860 30577452 174753600    0    0   655  2150 17820 15916 14  1 82  3  0	
 8  1 485676 4310964 30578504 174753584    0    0   544  2086 18576 16648 17  1 79  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  1 485676 4308568 30579824 174754256    0    0   589  3688 17248 16016 15  1 82  3  0	
 9  2 485676 4223520 30580896 174754272    0    0   516  4311 19248 16699 14  2 81  3  0	
 7  1 485676 4216816 30581128 174754352    0    0   112  7333 23056 19254 23  1 73  2  0	
12  1 485676 4196044 30581272 174754480    0    0    74  2746 17351 16609 17  1 80  2  0	
 3  1 485676 4191428 30581344 174754688    0    0    62  3060 19975 18017 21  1 75  3  0	
 5  1 485676 4190528 30581528 174754720    0    0   104  2503 18489 16352 20  1 77  2  0	
 9  1 485676 4188768 30581824 174754752    0    0   178  2406 17286 15613 18  1 79  2  0	
13  1 485676 4177364 30581936 174754784    0    0    46  2864 16612 15322 14  1 82  3  0	
 4  1 485676 4177248 30582492 174754800    0    0   279  1664 17167 16909 15  1 82  2  0	
 3  1 485676 4178008 30583468 174754992    0    0   488  2678 16825 15908 13  1 83  3  0	
11  1 485676 4174944 30584556 174755104    0    0   519  3200 16776 15190 14  1 82  3  0	
 4  1 485676 4174476 30585640 174755200    0    0   547  1698 16515 14998 14  1 82  3  0	
16  1 485676 4171856 30586952 174755584    0    0   634  4531 18581 17103 16  1 81  3  0	
13  1 485676 4180200 30587912 174755616    0    0   481  2712 18989 17206 17  1 79  3  0	
 7  1 485676 4150432 30588992 174755744    0    0   575  2296 20678 17971 19  1 77  3  0	
 6  1 485676 4142332 30590080 174755952    0    0   541  4779 20833 19016 19  1 77  3  0	
 8  1 485676 4138936 30590992 174756032    0    0   493  3870 21484 18253 22  1 74  3  0	
 8  1 485676 4133652 30591944 174756064    0    0   474  3683 20364 18063 19  1 77  3  0	
 6  1 485676 4117064 30593044 174756128    0    0   540  3490 19287 17090 17  1 79  3  0	
 4  6 485676 4111220 30593632 174756288    0    0   269  6116 19131 16313 18  1 77  4  0	
 4  1 485676 4109160 30593804 174756544    0    0    79  8164 17085 15542 14  1 81  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  1 485676 4087372 30593964 174756576    0    0    85  2034 14674 13939 13  1 84  3  0	
 3  1 485676 4083480 30594208 174756640    0    0   115  5626 17704 16565 15  1 81  2  0	
 6  1 485676 4077968 30594460 174756704    0    0   133  1974 18759 17726 16  1 81  3  0	
 8  1 485676 4072248 30594696 174756832    0    0   106  4728 17036 15573 14  1 83  2  0	
 8  1 485676 4048540 30595340 174757072    0    0   313  5967 19661 17740 19  1 77  3  0	
 7  1 485676 4045512 30596444 174757008    0    0   545  2450 20559 18382 20  1 76  3  0	
11  1 485676 4034460 30597456 174757264    0    0   490  6370 21242 18959 20  1 76  3  0	
10  1 485676 4029300 30598504 174757264    0    0   494  4548 21163 18886 21  1 75  3  0	
13  0 485676 4024548 30599484 174757344    0    0   501  2140 18476 16597 17  1 79  3  0	
 1  1 485672 4009284 30600516 174757504    0    0   483  4924 20158 18115 18  1 78  3  0	
 2  1 485672 4001780 30601804 174757248    0    0   638  3870 20414 17533 21  1 75  3  0	
11  1 485672 3983808 30602992 174757648    0    0   582  3174 18115 16067 15  1 81  3  0	
13  1 485672 3987648 30604160 174757680    0    0   568  3684 18200 16553 16  1 80  3  0	
13  1 485672 3983208 30605356 174757968    0    0   608  3984 17260 15856 14  1 82  2  0	
 3  1 485672 3975096 30606520 174758000    0    0   595  2494 14683 14039  9  1 87  3  0	
 3  1 485672 4202492 30607488 174758032    0    0   517  4512 18791 16812 17  2 79  3  0	
 3  1 485672 4270156 30608208 174753552    0    0   380 10779 23129 17071 16  3 79  3  0	
 4  1 485672 4261556 30608444 174753824    0    0    97  2706 20274 16843 17  4 77  2  0	
10  1 485672 4251740 30608588 174753984    0    0    71  4470 18860 17467 18  1 79  2  0	
 5  1 485672 4246112 30608752 174754272    0    0    72  4418 20275 18659 21  1 75  2  0	
 3  1 485672 4222496 30608864 174754288    0    0    53  2002 17395 15851 18  1 79  2  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14  1 485672 4223152 30609404 174754592    0    0   295  3820 20372 18177 21  1 76  2  0	
12  1 485672 4219392 30609576 174754672    0    0    65  4614 15523 14733 13  1 83  3  0	
 8  1 485672 4216684 30609672 174754816    0    0    45  1914 16868 15470 16  1 81  2  0	
 8  1 485672 4215152 30610180 174754848    0    0   298  3761 17478 15873 16  1 80  3  0	
 5  1 485672 4209132 30611300 174754816    0    0   605  3094 18016 16095 16  1 80  3  0	
11  1 485672 4184816 30612288 174754912    0    0   526  2860 18487 16650 14  2 81  3  0	
 8  1 485672 4181888 30613496 174755200    0    0   614  4062 17910 16488 16  1 81  3  0	
 6  1 485672 4182028 30614756 174755376    0    0   656  3168 17035 15898 14  1 82  3  0	
14  1 485672 4179804 30615936 174755536    0    0   640  3141 18280 16952 15  1 81  3  0	
 9  1 485672 4176736 30617092 174755488    0    0   588  3602 19763 17762 18  1 78  3  0	
12  1 485672 4171412 30618380 174755776    0    0   665  4752 20603 18473 18  1 79  3  0	
 9  1 485672 4168188 30619576 174755840    0    0   600  2240 20900 18904 18  1 78  3  0	
 4  1 485672 4123668 30620632 174756128    0    0   566  3260 18102 16156 16  1 80  3  0	
 2  1 485672 4118004 30621016 174756336    0    0   183  9196 20775 17148 18  1 78  3  0	
 4  1 485672 4115772 30621300 174756336    0    0   174  1846 15781 14923 14  1 83  2  0	
 5  1 485672 4111792 30621480 174756416    0    0    87  3309 18627 17094 18  1 79  2  0	
15  1 485672 4116672 30621760 174756496    0    0   147  2994 17758 16470 17  1 79  3  0	
 7  1 485672 4149084 30621900 174756640    0    0    67  1574 16757 14937 17  1 80  3  0	
 6  1 485672 4140448 30622088 174756672    0    0   106  3515 18801 17036 17  1 79  3  0	
 3  1 485672 4139764 30622752 174756624    0    0   316  3066 17594 16113 15  1 81  3  0	
 6  1 485672 4119348 30624084 174756656    0    0   708  3066 21281 18433 20  1 76  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  1 485672 4118000 30624916 174756720    0    0   437  4030 19135 17409 17  1 79  3  0	
11  1 485672 4114860 30625976 174756960    0    0   559  3530 18953 16962 18  1 78  3  0	
 4  1 485672 4110588 30627164 174756992    0    0   593  3065 19631 17054 18  1 78  3  0	
 5  1 485672 4107960 30628276 174756944    0    0   529  3196 18507 16599 16  1 81  3  0	
 6  1 485672 4102416 30629652 174757184    0    0   682  4040 18666 16844 15  1 81  3  0	
 6  1 485672 4113268 30630768 174757248    0    0   555  2682 19769 17383 19  1 78  3  0	
 5  1 485672 4087004 30631512 174757408    0    0   435  3482 19234 17242 15  1 80  4  0	
 7  1 485672 4076668 30632764 174757472    0    0   647  3822 19928 17852 18  1 78  3  0	
11  1 485672 4105676 30633812 174757440    0    0   582  1900 20336 17660 18  1 78  3  0	
 4  2 485672 4108300 30634492 174757568    0    0   380  7461 23779 20637 21  1 75  3  0	
 8  1 485672 4107528 30634632 174757648    0    0    83  5831 19714 17867 16  1 80  3  0	
 6  2 485672 4087188 30634760 174758656    0    0   708  2264 18075 16445 18  1 79  2  0	
 4  2 485672 4082436 30634976 174759600    0    0   582  2545 17661 16144 18  1 78  4  0	
 9  1 485672 4086940 30635012 174760128    0    0    44  2910 16453 14713 17  1 79  3  0	
11  1 485672 4093684 30635464 174760176    0    0   249  2228 18803 16218 19  1 77  2  0	
15  1 485672 4068444 30635584 174760256    0    0    64  3180 16378 15279 13  1 83  3  0	
 7  0 485672 4063512 30636088 174760352    0    0   308  2956 16828 15458 14  1 82  3  0	
 4  1 485672 4062332 30636968 174760448    0    0   434  2455 18335 16531 16  1 80  3  0	
 3  1 485672 4060848 30638288 174760464    0    0   730  2760 18229 17024 15  1 81  3  0	
 7  1 485672 4060896 30639472 174760672    0    0   639  4009 20203 18044 17  1 79  3  0	
 9  1 485672 4056980 30640648 174760752    0    0   612  2278 21993 19353 20  1 76  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  1 485672 4055432 30641876 174760864    0    0   609  3416 20409 18436 19  1 77  3  0	
10  1 485672 4052076 30642728 174740576    0    0   461 17929 22227 21230 20  2 75  3  0	
 6  2 485672 4088588 30643908 174736192    0    0   697  2114 22477 17647 20  3 74  3  0	
 5  1 485672 4072184 30644960 174735120    0    0   543 20842 20444 17404 17  3 77  3  0	
 8  1 485672 4119024 30646024 174735264    0    0   542  2952 18133 16373 15  1 80  3  0	
 7  1 485672 4114836 30647436 174735344    0    0   712  1754 18627 16194 17  1 80  3  0	
 5  1 485672 4112892 30648256 174735488    0    0   431  8724 19303 16032 15  1 81  3  0	
 7  1 485672 4123476 30648420 174735424    0    0    81  2526 15084 14522 12  1 84  3  0	
 4  1 485672 4120036 30648592 174735552    0    0    72  2077 16293 15306 14  1 82  3  0	
 2  1 485672 4104120 30648724 174735632    0    0    82  3372 17761 15876 16  1 80  3  0	
 9  1 485672 4080376 30649028 174735776    0    0   152  2730 17559 16132 15  1 81  2  0	
11  1 485672 4075184 30649416 174735792    0    0   217  2792 20263 17571 22  1 74  3  0	
 5  1 485672 4078436 30649644 174735872    0    0   114  2952 17093 15884 15  1 81  3  0	
 6  1 485672 4060012 30650156 174735872    0    0   274  2660 18603 16270 17  1 79  3  0	
 3  1 485672 4057660 30651576 174735856    0    0   756  2856 18843 17076 17  1 79  3  0	
 7  1 485672 4050496 30652396 174736080    0    0   404  3148 21533 18522 21  1 75  3  0	
 8  1 485672 4038160 30653616 174736144    0    0   673  3680 17739 16403 14  1 82  3  0	
10  1 485672 4034028 30654588 174736160    0    0   530  1700 17112 15584 16  1 81  3  0	
 5  0 485672 4032056 30655492 174736224    0    0   528  2774 20243 18034 20  1 77  3  0	
10  1 485672 4033392 30656600 174736544    0    0   577  4291 16806 15455 13  1 83  3  0	
 5  1 485672 4002068 30658632 174736624    0    0  1061  1488 17442 15897 13  1 83  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  1 485672 3993548 30659860 174736752    0    0   655  3719 17970 16347 15  1 81  3  0	
 0  1 485672 3985936 30660692 174736816    0    0   422  2726 19681 17177 18  1 78  3  0	
 4  1 485672 3986756 30661484 174736848    0    0   446  1882 17401 16230 13  1 83  3  0	
 7  1 485672 3985864 30661844 174737200    0    0   203  9229 20551 16959 17  1 79  3  0	
 7  1 485672 3979380 30662164 174737440    0    0   168  2806 18119 16714 16  1 81  3  0	
10  1 485672 3943684 30662380 174737696    0    0   111  2673 19922 17438 21  1 75  2  0	
 9  1 485672 3931944 30662476 174737984    0    0    54  2758 18632 16529 18  1 78  2  0	
 6  1 485672 3934436 30662544 174738160    0    0    53  2774 18644 16861 18  1 79  2  0	
 5  1 485672 3914732 30662696 174738336    0    0    91  2181 16988 16357 14  1 82  3  0	
 7  1 485672 3915440 30663064 174738560    0    0   203  2714 17014 16073 15  1 82  3  0	
 7  1 485672 3911676 30664144 174738656    0    0   600  3307 17477 15857 16  1 80  3  0	
 8  1 485672 3910080 30665144 174738672    0    0   538  1880 18187 16316 16  1 80  3  0	
 5  1 485672 3906004 30666240 174738976    0    0   612  2934 17623 16416 14  1 82  3  0	
 5  1 485672 3939656 30667408 174739072    0    0   664  4119 17888 16801 14  1 82  3  0	
 6  1 485672 3950880 30668316 174739552    0    0   522  2210 18906 17179 16  1 80  3  0	
 8  1 485672 3946304 30669560 174739776    0    0   645  4047 18958 16933 18  1 78  3  0	
 4  1 485672 3943000 30671012 174739744    0    0   819  2752 18019 16832 14  1 82  3  0	
 9  1 485672 3937920 30672192 174740208    0    0   618  2334 20521 18257 19  1 77  3  0	
 7  1 485672 3934488 30673156 174741120    0    0   566  4472 17761 16434 15  1 81  3  0	
 6  1 485672 3931572 30674200 174741216    0    0   605  2870 19659 17498 18  1 78  3  0	
 8  1 485672 3911784 30675392 174741168    0    0   638  8249 19735 16024 16  1 80  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 485672 3971464 30675472 174742160    0    0    62  3070 15965 15110 13  1 84  3  0	
10  1 485672 3969992 30675680 174742240    0    0    90  2770 15710 15023 14  1 83  3  0	
10  1 485672 3998528 30675828 174742672    0    0    89  2645 18197 15837 18  1 78  3  0	
12  1 485672 3999932 30676056 174743184    0    0   126  3144 18340 16424 18  1 77  3  0	
 6  1 485672 3989900 30676276 174743328    0    0   188  3442 19483 18807 16  1 80  2  0	
 8  1 485672 3978536 30676644 174743472    0    0   212  1780 16904 15551 15  1 81  2  0	
 9  1 485672 3977020 30677448 174743520    0    0   443  3004 19808 19398 17  1 79  2  0	
11  1 485672 3971720 30678548 174743760    0    0   599  4146 19601 17796 18  1 79  2  0	
12  1 485672 3969196 30679608 174743968    0    0   613  2426 21845 20265 21  1 76  2  0	
 3  2 485672 3972724 30680548 174744144    0    0   481  4408 20426 18320 18  1 78  3  0	
 4  1 485672 3973152 30681712 174744192    0    0   597  2618 18618 16488 17  1 79  3  0	
11  1 485672 3971364 30682660 174744560    0    0   537  2026 20019 19519 17  1 79  3  0	
 6  1 485672 3971736 30683668 174744480    0    0   564  4353 18237 16737 17  1 80  3  0	
 5  1 485672 3943888 30684668 174744560    0    0   551  2450 19124 18326 16  1 80  3  0	
13  1 485672 3976248 30685928 174703728    0    0   736  4800 19030 17944 15  1 81  3  0	
 8  1 485672 4037572 30686972 174702688    0    0   605  4026 18299 16295 14  1 81  3  0	
18  1 485672 4031096 30687932 174702784    0    0   555  2834 23287 20838 20  2 76  3  0	
 5  1 485672 4030840 30688472 174702976    0    0   314  8460 22384 18786 19  1 77  3  0	
 6  1 485672 4027508 30688652 174703184    0    0   106  3336 19984 19162 17  1 79  3  0	
10  1 485672 4014392 30689016 174703344    0    0   201  2734 17666 15972 17  1 80  3  0	
11  1 485672 4045112 30689396 174703392    0    0   224  2212 19476 16715 19  1 77  2  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  1 485672 4029552 30689524 174703472    0    0    84  2860 18665 18567 15  1 81  3  0	
 8  1 485672 4026448 30689772 174703408    0    0   136  3499 18764 17053 18  1 78  3  0	
 8  1 485672 4023760 30690224 174703632    0    0   227  1970 21625 21458 19  1 77  3  0	
 5  1 485672 4021764 30691416 174703456    0    0   645  3228 18764 17276 16  1 80  3  0	
10  1 485672 4022908 30692764 174703648    0    0   736  2292 17729 16872 15  1 81  3  0	
 2  1 485672 4018752 30693788 174703648    0    0   586  1804 20016 17908 17  1 80  3  0	
 5  1 485672 4017356 30694692 174703936    0    0   520  4530 18003 16609 14  1 82  3  0	
 5  1 485672 4015796 30695872 174704064    0    0   618  3420 21091 21277 18  1 78  3  0	
 7  1 485672 4014416 30697036 174704400    0    0   638  3196 18890 17235 16  1 80  3  0	
 5  1 485672 4012148 30698168 174704416    0    0   642  2832 19330 17536 17  1 79  3  0	
 2  1 485672 4010836 30699064 174704448    0    0   464  2908 21603 21951 17  1 79  3  0	
 8  1 485672 4011224 30699920 174704480    0    0   474  3697 19338 16874 18  1 78  3  0	
 5  1 485672 4005956 30701016 174704896    0    0   631  2508 21757 22103 16  1 80  3  0	
 9  1 485672 3995520 30702120 174705024    0    0   641  9230 21259 17103 17  1 78  3  0	
 5  1 485672 3994028 30702344 174705104    0    0   116  1822 18187 18361 16  1 80  2  0	
14  1 485672 3980692 30702672 174705168    0    0   175  2642 18760 19700 14  1 83  2  0	
 8  1 485672 3979496 30702752 174705344    0    0    38  3438 17315 15923 17  1 79  3  0	
 5  1 485672 3975872 30702812 174705712    0    0    32  1918 19557 20175 15  1 81  3  0	
16  1 485672 3973612 30703244 174705824    0    0   245  3076 18849 17352 17  1 80  2  0	
 4  1 485672 3971140 30703424 174705808    0    0   127  3114 19724 19274 19  1 77  2  0	
 8  1 485672 3969756 30703656 174705856    0    0   115  2214 20082 18130 19  1 77  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 485672 3977708 30704172 174705856    0    0   341  4250 17899 16630 15  1 81  3  0	
 2  1 485668 3962160 30704836 174705888   14    0   411  3322 20656 19645 18  1 78  3  0	
 7  1 485668 3957752 30705600 174705984    0    0   480  2141 18807 16856 17  1 79  3  0	
 5  1 485668 3957480 30706568 174706160    0    0   632  4167 22138 20673 21  1 75  2  0	
 8  0 485668 3952108 30707936 174706304    0    0   812  3478 22097 21583 17  1 79  3  0	
17  1 485668 3967652 30709300 174706352    0    0   787  3653 22971 20043 19  1 76  3  0	
10  1 485668 3957332 30710408 174706592    0    0   677  4372 21962 21120 18  1 78  3  0	
 4  1 485668 3939236 30711580 174706704    0    0   660  4470 17456 15951 14  1 82  3  0	
 9  1 485668 3924944 30712372 174706688    0    0   497  2857 17936 16201 16  1 80  3  0	
 2  1 485668 3919208 30713108 174706752    0    0   470  4928 19781 18620 17  1 79  3  0	
18  1 485668 3951944 30714124 174706832    0    0   624  5458 20813 18485 15  2 80  3  0	
 5  1 485668 3980860 30715204 174702560    0    0   642  1900 21061 18536 15  4 78  3  0	
 6  2 485668 3949552 30716224 174702656    0    0   562  8135 19226 16418 16  1 80  3  0	
10  1 485668 3956920 30716520 174703008    0    0   173  7701 19799 17383 15  2 80  3  0	
 6  1 485668 3945368 30716780 174703184    0    0   158  2304 19959 18690 18  1 78  2  0	
 7  1 485668 3944160 30717040 174703280    0    0   125  4416 16914 16370 14  1 82  3  0	
 3  1 485668 3860588 30717188 174703360    0    0    77  4278 22447 19947 22  2 74  2  0	
 6  1 485668 3836696 30717420 174703616    0    0   112  2116 18518 16629 18  1 78  2  0	
14  1 485668 3830096 30717572 174703632    0    0    98  3685 18949 17949 18  1 78  3  0	
 7  1 485668 3828696 30717716 174703808    0    0    93  4406 19670 18157 21  1 75  3  0	
 7  1 485668 3831448 30718556 174703760    0    0   462  2658 16017 14479 12  1 84  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  1 485668 3829152 30719380 174703888    0    0   494  3124 18586 17653 16  1 80  3  0	
 9  1 485668 3813324 30720664 174704032    0    0   758  3756 19074 16988 16  1 80  3  0	
 7  1 485668 3812252 30721580 174704096    0    0   527  2592 15655 14397 12  1 85  3  0	
 1  1 485668 3822500 30723000 174704144    0    0   837  3790 22042 22062 17  1 79  3  0	
 3  1 485668 3820872 30724312 174704160    0    0   793  5919 17427 16035 14  1 82  3  0	
 9  1 485668 3811012 30725436 174704512    0    0   673  1818 19004 18512 14  1 82  3  0	
 7  1 485668 3808492 30726688 174704768    0    0   707  3056 19227 17469 16  1 80  3  0	
 3  1 485668 3805080 30727864 174704736    0    0   702  4201 19273 16458 18  1 78  3  0	
 5  1 485668 3801020 30728804 174704912    0    0   573  2238 20153 19600 15  1 81  3  0	
 2  1 485668 3797764 30729436 174705296    0    0   365  9876 23714 21074 21  1 75  3  0	
 4  1 485668 3793492 30729672 174707312    0    0   116  4398 20406 19540 19  1 77  2  0	
 9  1 485668 3767604 30729744 174707904    0    0    43  2362 19311 17057 19  1 78  2  0	
 3  1 485668 3762732 30729912 174708592    0    0   126  3651 17397 15680 17  1 79  3  0	
 6  1 485660 3764572 30730128 174709296    2    0   131  3958 21668 21491 18  1 78  3  0	
 7  1 485660 3765344 30730280 174709632    0    0   116  2772 18402 17842 15  1 81  3  0	
 4  1 485660 3764268 30730804 174709920    0    0   304  3066 19028 18498 16  1 80  3  0	
 4  1 485660 3752744 30731864 174710592    0    0   651  2936 16726 15378 12  1 84  3  0	
 6  1 485660 3749064 30733164 174710272    0    0   793  2792 17862 15972 16  1 80  3  0	
 6  1 485660 3745704 30734120 174710448    0    0   591  3858 20087 19507 16  1 80  3  0	
10  1 485660 3741336 30735252 174710592    0    0   697  4609 18274 16607 17  1 80  3  0	
 4  1 485660 3736248 30736704 174711264    0    0   807  2088 20772 19693 19  1 78  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 485660 3731776 30737984 174711616    0    0   688  3160 20082 19482 16  1 80  3  0	
11  1 485660 3728948 30739180 174711744    0    0   697  4407 17690 15980 14  1 82  3  0	
 6  1 485660 3734288 30739908 174712240    0    0   426  2630 24498 21714 24  1 72  3  0	
 3  1 485660 3729856 30740964 174712464    0    0   608  4971 19640 19141 16  1 80  3  0	
 3  1 485660 3727620 30741872 174712704    0    0   573  3364 19990 18980 17  1 79  3  0	
 7  1 485660 3722956 30743204 174712816    0    0   780  2162 19656 17410 18  1 78  3  0	
 4  1 485660 3849608 30743392 174713584    0    0   135 11151 22739 19539 17  2 76  6  0	
