procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 595120 7915912 1785904 43904968    0    0     0    44 7729 16157  1  0 99  0
 3  0 595120 7915916 1785904 43904972    0    0     0     4 7802 16266  1  0 99  0
 0  0 595120 7915720 1785904 43904984    0    0     0     2 7643 16189  1  0 99  0
 0  0 595120 7915604 1785904 43905000    0    0     4    70 7687 16163  1  0 99  0
 1  0 595120 7915872 1785904 43904992    0    0     0     0 7731 16253  1  0 99  0
 1  0 595120 7916072 1785904 43904996    0    0     0    54 7723 16291  1  0 99  0
 0  0 595120 7916112 1785904 43905000    0    0     0     0 7744 16216  1  0 99  0
 1  0 595120 7916412 1785904 43905004    0    0     0    52 7655 16066  0  0 99  0
 1  0 595120 7916496 1785904 43905012    0    0     4     4 7664 16022  1  0 99  0
 2  0 595120 7916676 1785904 43905012    0    0     0     0 7740 16173  1  0 99  0
 0  0 595120 7916676 1785904 43905020    0    0     4    44 7722 16273  0  0 99  0
 0  0 595120 7916616 1785904 43905028    0    0     4     0 7830 16241  1  0 99  0
 0  0 595120 7916380 1785904 43905048    0    0     8    62 7650 15972  1  0 99  0
 1  0 595120 7916416 1785904 43905064    0    0     0     4 7765 16225  0  0 99  0
 1  0 595120 7915676 1785904 43905080    0    0     4     0 7844 16503  1  0 99  0
 0  0 595120 7915800 1785904 43905088    0    0     4    62 7749 16298  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0 595120 7915916 1785904 43905088    0    0     0     0 7746 16281  0  0 100  0
 1  0 595120 7915752 1785904 43905096    0    0     4     2 7881 16409  1  0 99  0
 1  0 595120 7915876 1785904 43905096    0    0     0    58 7830 16360  1  0 99  0
 0  0 595120 7915900 1785904 43905104    0    0     0     0 7840 16315  1  0 99  0
 0  0 595120 7916148 1785904 43905112    0    0     0    40 7753 16337  1  0 99  0
 1  0 595120 7916284 1785904 43905120    0    0     4     0 7846 16582  0  0 99  0
 0  0 595120 7916540 1785904 43905120    0    0     0     2 7805 16232  1  0 99  0
 0  0 595120 7916540 1785904 43905148    0    0     4    64 7745 16234  1  0 99  0
 0  0 595120 7916260 1785904 43905156    0    0     4     0 7722 16260  0  0 99  0
