procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0 484452 3038168 29511404 176526432    0    0     0  2684 13351 11504 11  3 86  0  0	
 1  0 484452 3035184 29511404 176526464    0    0     0  1992 11297 11505 12  0 88  0  0	
 4  0 484452 3026400 29511404 176526864    0    0     0  2978 13968 13846 13  1 86  0  0	
 9  0 484452 3031096 29511404 176528928    0    0     4  3740 12621 12239 13  1 86  0  0	
 2  0 484452 3024348 29511404 176529344    0    0     0  3729 15978 14961 18  1 81  0  0	
 6  0 484452 3022448 29511404 176529632    0    0     0  2888 14920 14031 17  1 82  0  0	
 5  0 484452 3016160 29511404 176529824    0    0     0  2936 13792 13146 14  1 85  0  0	
 4  0 484452 3012808 29511404 176530176    0    0     0  2449 12486 12345 14  0 85  0  0	
 4  2 484452 3016280 29511404 176530704    0    0     4  2410 11638 11672 11  1 88  0  0	
 5  0 484452 3005528 29511404 176531360    0    0     0  3564 13777 12679 14  1 85  0  0	
12  0 484452 3005488 29511404 176531552    0    0     0  2163 10827 10906  9  0 90  0  0	
 8  0 484452 3004764 29511404 176532352    0    0     0  1874 11492 10734 10  1 89  0  0	
 6  1 484452 3004220 29511408 176533184    0    0     0  2940 11632 11640 11  0 88  0  0	
 5  0 484452 3034404 29511408 176533600    0    0     0  2372 12910 11976 13  1 86  0  0	
 3  0 484452 3037968 29511408 176534016    0    0     0  2825 11564 10985 10  1 89  0  0	
 3  0 484452 3046084 29511408 176534448    0    0     4  2777 11579 11660 12  1 88  0  0	
 7  0 484452 3044376 29511408 176534880    0    0    16  2812 13786 12905 16  1 84  0  0	
 9  1 484452 3043548 29511408 176535040    0    0     0  2640 14645 14192 16  1 83  0  0	
 1  0 484452 3037004 29511408 176535360    0    0     4  2629 12456 12095 13  1 87  0  0	
 4  0 484452 3034696 29511408 176535648    0    0     0  2960 12252 12012 13  1 86  0  0	
 9  0 484452 3039924 29511408 176535920    0    0     0  1944 10130 10715 10  0 89  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0 484452 3025784 29511408 176536608    0    0     4  3084 12851 12573 13  1 86  0  0	
 3  0 484452 3021792 29511408 176536816    0    0     0  2555 10908 11439 10  1 89  0  0	
 6  0 484452 3022768 29511408 176537104    0    0     0  2474 12610 12274 14  1 85  0  0	
 3  0 484452 3022584 29511408 176537376    0    0     0  2992 12186 11985 12  1 87  0  0	
 5  0 484452 3053068 29511408 176537504    0    0     4  2487 12330 12076 13  1 86  0  0	
 4  0 484452 3052416 29511408 176537664    0    0     0  2172 11864 11816 12  1 88  0  0	
 3  0 484452 3053032 29511408 176537776    0    0     0  2508 12384 12187 12  1 87  0  0	
 6  0 484452 3050040 29511408 176537792    0    0     0  2099 12410 12957 11  1 88  0  0	
10  0 484452 3047560 29511408 176538096    0    0     4  3006 16473 15491 20  1 79  0  0	
 9  0 484452 3045372 29511408 176538272    0    0     0  2766 13559 12769 15  1 85  0  0	
 1  1 484452 3046680 29511408 176538320    0    0     0  2677 14566 13762 16  1 83  0  0	
 1  0 484452 3042500 29511408 176538544    0    0     8  2654 13270 13165 13  1 86  0  0	
 2  0 484452 3040900 29511408 176538560    0    0     4  2615 11214 11074 12  0 87  0  0	
 4  0 484452 3040864 29511408 176538704    0    0     0  2848 11745 11642 11  1 88  0  0	
 9  0 484452 3038444 29511408 176539136    0    0     0  2546 11613 11772 13  1 86  0  0	
 8  0 484452 3031936 29511408 176539680    0    0     0  2894 12230 11958 12  1 87  0  0	
 6  0 484452 3030908 29511408 176539776    0    0     0  2270 12162 12219 14  1 86  0  0	
 2  0 484452 3031208 29511408 176539920    0    0     0  1920 10634 10601 11  1 89  0  0	
 2  0 484452 3029792 29511408 176540544    0    0     0  3608 10937 11448 10  1 90  0  0	
17  0 484452 3086760 29511408 176540592    0    0     0  2188 12032 11815 11  1 88  0  0	
 6  0 484452 3083408 29511408 176540944    0    0     0  2524 12786 12933 14  1 86  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0 484452 3092660 29511408 176541248    0    0    36  2928 14132 13518 15  1 84  0  0	
 6  0 484452 3092536 29511408 176541264    0    0     4  2254 13130 12116 13  1 86  0  0	
 3  0 484452 3092176 29511408 176541648    0    0     0  2953 11764 11937 10  1 89  0  0	
 6  0 484452 3090420 29511408 176541824    0    0     0  2528 12769 12151 16  1 84  0  0	
 2  0 484452 3087328 29511408 176541952    0    0     0  2384 13302 12892 13  1 86  0  0	
 7  0 484452 3082696 29511408 176542080    0    0     0  2388 12400 12520 12  1 87  0  0	
 3  0 484452 3084440 29511408 176542208    0    0     0  3110 12684 12739 13  1 86  0  0	
 2  0 484452 3078952 29511408 176542768    0    0     4  3386 12567 12973 13  1 87  0  0	
 6  0 484452 3077108 29511408 176543216    0    0     0  2146 11666 11557 13  0 86  0  0	
 4  0 484452 3073328 29511408 176543776    0    0     4  2720 13040 12326 14  1 85  0  0	
10  0 484452 3072328 29511408 176543840    0    0     0  2274 11848 11783 14  1 86  0  0	
 5  0 484452 3063660 29511408 176544096    0    0     0  2164 10984 10787 11  1 88  0  0	
 5  0 484452 3059100 29511408 176544672    0    0     0  3350 12541 12864 13  1 86  0  0	
 3  0 484452 3049116 29511408 176544928    0    0     0  2441 11832 11708 12  1 87  0  0	
12  0 484452 3050404 29511408 176545104    0    0     0  1864 11073 11111 10  1 89  0  0	
 3  0 484452 3046856 29511408 176545408    0    0    40  2851 14182 13579 16  1 83  0  0	
 2  0 484452 3047128 29511408 176545568    0    0    12  2112 11036 12023 10  1 90  0  0	
 9  0 484452 3043088 29511408 176546176    0    0     0  3273 13579 13424 14  1 85  0  0	
 4  0 484452 3041852 29511408 176546832    0    0     0  2918 12609 12583 14  1 85  0  0	
 5  0 484452 3018040 29511408 176546896    0    0    16  2480 14108 13615 15  1 84  0  0	
 5  0 484452 2996108 29511408 176547984    0    0     4  2628 12933 12056 14  1 85  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0 484452 3022768 29511408 176548448    0    0    48  2763 12012 11728 13  1 87  0  0	
 4  0 484452 3020008 29511408 176548864    0    0    20  2634 12406 12190 14  1 85  0  0	
 6  0 484452 3019456 29511408 176549136    0    0     0  2382 11567 11553 12  1 88  0  0	
 1  0 484452 3015076 29511408 176549248    0    0     0  2612 14041 13287 17  1 82  0  0	
 3  0 484448 2966272 29511408 176549536    0    0    32  2230 12000 12132 11  1 88  0  0	
 2  0 484448 2958676 29511408 176549984    0    0     0  2235 11999 11576 13  1 86  0  0	
 5  0 484448 2953948 29511408 176550464    0    0     0  3214 11835 12171 11  1 88  0  0	
 7  0 484448 2921464 29511408 176550528    0    0     4  2286 12416 11816 12  2 86  0  0	
 4  0 484444 2948748 29511408 176544480    0    0     0  2787 16328 13432 14  4 82  0  0	
13  0 484444 2937964 29511408 176545024    0    0     4  2464 12703 11961 14  1 85  0  0	
 4  1 484444 2959364 29511408 176545040    0    0     0  2296 11539 11778 10  1 89  0  0	
 4  0 484444 2951332 29511408 176545200    0    0     0  2895 12359 12329 11  1 88  0  0	
 7  1 484444 2946620 29511408 176545248    0    0     0  2274 11773 11349 12  0 87  0  0	
 5  0 484444 2941568 29511408 176545376    0    0     4  2400 12077 12085 14  1 86  0  0	
13  0 484444 2939088 29511408 176545472    0    0     4  2556 13783 13892 15  1 85  0  0	
 8  0 484444 2904380 29511408 176545856    0    0     0  3378 13182 12745 14  1 85  0  0	
 4  0 484444 2899484 29511408 176546064    0    0     0  3047 14163 13575 14  1 85  0  0	
 6  0 484444 2853888 29511408 176546128    0    0     8  2130 13299 12707 14  1 85  0  0	
 7  0 484444 2847396 29511408 176546304    0    0     0  2518 13601 12513 14  1 85  0  0	
 2  0 484444 2845992 29511408 176546752    0    0     0  2806 12554 12306 14  1 86  0  0	
 6  0 484444 2845364 29511408 176526976    0    0     2 15682 14975 15410 17  2 81  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0 484444 2840248 29511408 176527008    0    0     0  3035 12482 11952 13  1 87  0  0	
 4  0 484444 2838552 29511408 176527168    0    0     0  2261 11239 10951 11  1 88  0  0	
 8  0 484444 2839936 29511408 176527248    0    0    16  1988 12025 11657 12  1 87  0  0	
 5  0 484444 2838548 29511408 176527456    0    0     0  2408 11784 12380 11  0 88  0  0	
 7  0 484444 2837584 29511408 176527488    0    0     0  2254 13033 13141 13  1 87  0  0	
 4  0 484444 2836936 29511408 176527840    0    0     0  2313 13689 12928 14  1 85  0  0	
 5  0 484444 2835128 29511408 176528496    0    0     0  3081 12782 12736 14  1 86  0  0	
 4  1 484444 2834188 29511408 176528752    0    0     4  2370 12754 12172 14  1 85  0  0	
 4  0 484444 2831572 29511408 176528976    0    0     8  2376 13344 12971 14  1 86  0  0	
 5  0 484444 2857168 29511408 176529712    0    0     0  2916 11322 11020 12  1 88  0  0	
 5  0 484444 2856192 29511408 176530224    0    0     0  3562 13746 13357 15  1 84  0  0	
 8  0 484444 2854156 29511408 176530528    0    0   132  1670 11276 10756 12  0 87  0  0	
 4  0 484444 2853076 29511408 176530720    0    0     0  2450 12168 11794 12  1 87  0  0	
 7  0 484444 2854900 29511408 176531280    0    0     4  2360 11942 11775 12  1 87  0  0	
 3  0 484444 2852452 29511408 176531376    0    0     0  1604 10079 10292 10  0 90  0  0	
10  0 484444 2849024 29511408 176532192    0    0    12  2920 13801 14785 12  1 87  0  0	
 5  0 484444 3019192 29511408 176532352    0    0     0  2840 12454 11838 13  1 86  0  0	
10  0 484444 3122072 29511408 176532528    0    0     0  2304 14644 15533 14  1 85  0  0	
 5  0 484444 3132424 29511408 176532960    0    0     0  2889 14097 13261 15  1 84  0  0	
 6  0 484444 3129044 29511408 176532976    0    0     0  2848 15664 15849 15  1 84  0  0	
 8  0 484444 3074028 29511408 176533536    0    0   144  2484 13717 13066 14  1 85  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0 484444 3050192 29511408 176534128    0    0    96  3108 12932 12720 14  1 85  0  0	
 7  0 484444 3035504 29511408 176534480    0    0     4  3913 15039 15204 15  1 84  0  0	
 5  0 484444 3068396 29511408 176526000    0    0     0  2014 13712 12058 11  4 85  0  0	
10  0 484444 3063284 29511408 176526160    0    0     0  4012 13272 13793 13  1 86  0  0	
 2  0 484444 3055340 29511408 176526592    0    0     4  3998 12947 12585 14  1 85  0  0	
 7  0 484444 3012820 29511408 176526720    0    0     0  2078 11294 11006 12  1 87  0  0	
 4  0 484444 3009088 29511408 176526944    0    0     4  5066 14524 14891 14  1 85  0  0	
 1  0 484444 3008700 29511408 176527008    0    0     0  5048 11727 12131 11  1 88  0  0	
 5  0 484444 3004652 29511408 176527136    0    0     0  2364 13996 14545 14  1 85  0  0	
 5  0 484444 3003104 29511408 176527616    0    0     0  5179 12179 12721 12  1 88  0  0	
 3  0 484444 2999480 29511408 176527856    0    0     0  4569 12510 12817 13  1 87  0  0	
 7  0 484444 2959112 29511408 176527952    0    0     0  2912 16511 16358 17  1 82  0  0	
 6  0 484444 2942924 29511408 176528576    0    0     0  5608 12523 13229 12  1 87  0  0	
 7  1 484444 2932608 29511408 176528752    0    0     4  3728 17407 19020 17  1 82  0  0	
 8  0 484444 2961844 29511408 176488512    0    0     4  3553 14002 13730 15  1 84  0  0	
 5  0 484444 2968388 29511408 176488944    0    0     0  4058 13278 14289 13  1 87  0  0	
 5  0 484444 2960584 29511408 176489312    0    0     0  3443 14265 14900 14  1 85  0  0	
 4  0 484444 2958964 29511408 176489520    0    0     0  2128 11070 11132 11  1 88  0  0	
 4  0 484444 2954944 29511408 176489888    0    0    48  3737 14368 16215 12  1 88  0  0	
 5  0 484444 2954712 29511408 176490176    0    0     0  3436 10542 11348  9  1 91  0  0	
15  0 484444 2950520 29511408 176490416    0    0     0  2266 13843 14396 14  1 85  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  0 484444 2942336 29511408 176491040    0    0     0  4658 16196 16535 16  1 83  0  0	
12  1 484444 2938544 29511408 176491248    0    0     0  3986 14604 14055 17  1 82  0  0	
10  0 484444 2937340 29511408 176491792    0    0     0  2418 16347 17544 16  1 83  0  0	
 5  0 484444 2936812 29511408 176492080    0    0     0  4289 13456 13164 13  1 86  0  0	
 7  1 484444 2934500 29511408 176492256    0    0     0  3270 13298 14337 13  1 86  0  0	
 2  0 484444 2933848 29511408 176492512    0    0     0  2731 15081 15808 16  1 84  0  0	
 6  0 484444 2924428 29511408 176492832    0    0     4  3508 11679 11677 12  1 87  0  0	
 2  0 484444 2918920 29511408 176492880    0    0     8  3408 14764 16569 13  1 86  0  0	
 3  0 484444 2917420 29511408 176493456    0    0     0  3079 11807 12018 12  1 88  0  0	
 4  0 484444 2916156 29511408 176494016    0    0     0  3288 11752 12771 10  1 89  0  0	
 3  0 484444 2914668 29511408 176494704    0    0     0  3138 13823 14586 13  1 86  0  0	
 5  1 484444 2914008 29511408 176494912    0    0     0  2436 12757 12871 13  1 87  0  0	
 2  0 484444 2911852 29511408 176495344    0    0    16  2720 14653 16406 13  1 87  0  0	
 6  0 484444 2903672 29511408 176495504    0    0     0  3592 12489 12443 13  1 87  0  0	
13  0 484444 2901740 29511408 176495712    0    0     0  2536 15541 15716 17  1 82  0  0	
10  0 484444 2889560 29511408 176496048    0    0     0  3508 15327 15665 15  1 84  0  0	
 3  0 484444 2889648 29511408 176496112    0    0     0  3600 14133 13579 15  1 84  0  0	
 2  0 484444 2885664 29511408 176496384    0    0     4  2056 15546 17282 13  1 86  0  0	
 4  0 484444 2871096 29511408 176496832    0    0     4  3650 13014 12573 14  1 85  0  0	
 5  0 484444 2867420 29511408 176497616    0    0     0  3646 14485 15126 14  1 85  0  0	
 4  0 484440 2868620 29511408 176497744    4    0     4  2116 13951 14578 13  1 86  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 484440 2864136 29511408 176497856    0    0     0  2921 12200 12074 11  1 88  0  0	
 4  0 484440 2862340 29511408 176497888    0    0     0  2278 15500 17961 12  1 87  0  0	
 1  0 484440 2860440 29511408 176498080    0    0     0  2446 12759 12573 13  1 86  0  0	
 3  0 484440 2853724 29511408 176498592    0    0    32  3392 15172 16024 16  1 83  0  0	
 3  0 484440 2851144 29511408 176498624    0    0     0  3177 14771 15933 14  1 85  0  0	
 5  0 484440 2829124 29511408 176498928    0    0     8  2812 13713 12837 15  1 84  0  0	
 3  0 484440 3003320 29511408 176499104    0    0     4  3292 15379 15167 15  1 83  0  0	
 8  0 484440 3002004 29511408 176499264    0    0     0  2594 12463 13591 10  1 89  0  0	
 3  0 484440 2998860 29511408 176499616    0    0     0  2552 14097 14906 14  1 85  0  0	
 3  0 484440 2992956 29511408 176500032    0    0     4  3052 14611 14875 13  1 86  0  0	
 9  0 484440 2991772 29511408 176500128    0    0     4  4336 13610 13327 14  1 85  0  0	
 1  0 484440 2981960 29511408 176500320    0    0     0  2150 13583 13811 14  1 85  0  0	
 6  0 484440 2943516 29511408 176500736    0    0     0  2772 15625 15315 14  1 84  0  0	
 3  0 484440 2955012 29511408 176500816    0    0    12  2810 13239 14122 13  1 86  0  0	
 1  0 484440 2952756 29511408 176501120    0    0     0  2446 16095 16594 16  1 83  0  0	
 8  0 484440 2951148 29511408 176501712    0    0     8  4344 13615 13373 14  1 85  0  0	
 4  0 484440 2952832 29511408 176501728    0    0     0  2510 14314 15069 14  1 86  0  0	
 4  0 484440 2949008 29511408 176502016    0    0     0  2046 13569 14031 13  1 86  0  0	
 2  0 484440 2961344 29511408 176502448    0    0     0  3468 15567 16004 16  1 83  0  0	
 2  0 484440 2961300 29511408 176502496    0    0     0  2566 11809 13204 10  1 90  0  0	
10  0 484440 2959816 29511408 176503136    0    0     0  2833 12995 12439 13  1 86  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0 484440 2948340 29511408 176503536    0    0     0  2378 12620 13294 10  1 88  0  0	
 4  0 484440 2911168 29511408 176503712    0    0     4  2754 14451 14419 13  1 85  0  0	
 2  0 484440 2897284 29511408 176504176    0    0     0  1878 12939 13902 12  1 88  0  0	
 9  0 484440 2899556 29511408 176504336    0    0     0  2964 14739 15723 14  1 85  0  0	
11  0 484440 2897776 29511408 176504400    0    0     0  2937 12038 12185 12  1 87  0  0	
 1  0 484440 2896824 29511408 176504800    0    0     0  2020 14453 14540 15  1 85  0  0	
10  0 484440 2893908 29511408 176505600    0    0    44  4400 15820 16723 15  1 84  0  0	
 3  0 484440 2886364 29511408 176507680    0    0     0  3629 13949 14634 14  1 85  0  0	
 5  0 484440 2883804 29511408 176508304    0    0     0  2376 15558 15994 17  1 82  0  0	
 3  0 484440 2886608 29511408 176508656    0    0     4  3064 13088 13145 12  1 87  0  0	
11  0 484440 2884532 29511408 176509344    0    0     0  2572 16177 15893 16  1 83  0  0	
 4  0 484440 2876608 29511408 176509456    0    0    14  2374 15151 15524 13  1 86  0  0	
 2  0 484440 2873804 29511408 176510624    0    0     0  3032 12415 13483 11  1 88  0  0	
 3  0 484440 2869668 29511408 176512528    0    0   930  2644 13142 13805 11  1 89  0  0	
 5  0 484440 2866972 29511408 176513376    0    0     0  2070 11626 11530 12  1 88  0  0	
 3  0 484440 2864868 29511408 176514528    0    0     4  3551 13894 15043 13  1 86  0  0	
 6  0 484440 2860584 29511408 176515328    0    0     0  3705 15188 15145 14  1 85  0  0	
 9  0 484440 2857804 29511408 176515744    0    0     0  2032 13437 14319 14  1 85  0  0	
 3  0 484440 2848476 29511408 176516352    0    0     0  3478 15746 16268 15  1 84  0  0	
 8  0 484440 2839988 29511408 176517088    0    0     0  3562 14514 14124 17  1 82  0  0	
 0  0 484440 2838564 29511408 176517088    0    0    28  2006 13352 14725 13  1 87  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 484440 2835908 29511408 176517696    0    0     0  2800 12439 13008 11  1 88  0  0	
 0  0 484440 2831092 29511408 176518384    0    0     0  3088 13781 14336 14  1 85  0  0	
 2  0 484440 2829632 29511408 176518384    0    0     0  2198 12709 12800 13  1 87  0  0	
 3  0 484440 2826488 29511408 176518640    0    0     0  2541 11325 11015 10  1 89  0  0	
 7  0 484440 2821724 29511408 176519328    0    0     8  2986 14260 15034 13  1 87  0  0	
 6  0 484440 2824848 29511408 176519344    0    0     0  2666 14294 13608 17  1 83  0  0	
10  0 484440 2820996 29511408 176519872    0    0     0  3018 13857 14838 14  1 85  0  0	
 3  0 484440 2814948 29511408 176520560    0    0     0  3398 12809 12502 12  1 87  0  0	
 2  0 484440 2811668 29511408 176520448    0    0     0  2215 12930 12696 14  1 86  0  0	
 4  0 484440 2814008 29511408 176520960    0    0     0  2606 12914 12972 13  1 87  0  0	
 7  0 484440 2810708 29511408 176521120    0    0     4  3299 14815 13971 16  1 83  0  0	
 5  0 484440 2810848 29511408 176521328    0    0     4  1844 12765 14037 10  1 89  0  0	
 6  0 484440 2806088 29511408 176521600    0    0     0  3316 13370 12972 14  1 85  0  0	
 9  0 484440 2804076 29511408 176521664    0    0     0  3585 13939 13389 15  1 84  0  0	
16  0 484440 2802524 29511408 176521952    0    0     0  2468 15093 15900 15  1 84  0  0	
 7  0 484440 2802700 29511408 176522368    0    0    48  3186 13520 13734 14  1 85  0  0	
 3  0 484440 3014264 29511408 176522688    0    0     4  2862 15568 16052 16  1 82  0  0	
 5  0 484440 3012208 29511408 176522832    0    0     0  2250 13036 12912 14  1 85  0  0	
 3  0 484440 3015248 29511408 176523088    0    0     4  2981 11863 12363 11  1 89  0  0	
 8  0 484440 3015244 29511408 176523120    0    0     0  2538 13111 14095 11  1 88  0  0	
 1  0 484440 3013620 29511408 176523664    0    0   132  2088 12435 12134 15  1 85  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 484440 3013212 29511408 176524528    0    0     4  2614 9907 10123  9  0 90  0  0	
 4  0 484440 3011192 29511408 176524576    0    0     0  2982 12092 12172 12  1 87  0  0	
 5  0 484440 3007852 29511408 176524928    0    0     0  2078 12068 11455 13  1 87  0  0	
 3  0 484440 2962628 29511408 176525344    0    0     8  3226 13025 12827 12  1 87  0  0	
 7  0 484440 2961756 29511408 176525504    0    0     0  3142 13930 13354 16  1 83  0  0	
 4  1 484440 2945024 29511408 176525632    0    0    12  2241 12594 12414 13  1 86  0  0	
 7  0 484440 2941384 29511408 176526240    0    0     0  2990 11858 12003 12  1 87  0  0	
10  0 484440 2937688 29511408 176526336    0    0     0  2680 13507 13099 15  1 84  0  0	
 6  0 484440 2966148 29511408 176520448    0    0     0  2086 15354 12251 13  3 83  0  0	
 9  0 484440 2927268 29511408 176520480    0    0     0  3532 12937 11937 13  2 85  0  0	
 3  0 484440 2919520 29511408 176523744    0    0  1640  2417 12561 11942 13  1 85  0  0	
 3  0 484440 2839432 29511408 176603088    0    0 39576  1662 13056 12763 12  1 86  1  0	
 1  0 484440 2835320 29511408 176603888    0    0    24  2936 12679 12379 12  1 88  0  0	
 5  0 484440 2833264 29511408 176604032    0    0     0  2518 11108 10933 10  1 89  0  0	
10  1 484440 2819208 29511408 176604496    0    0     0  2941 11718 11729 11  1 88  0  0	
 9  0 484440 2792316 29511408 176604816    0    0     0  2630 11579 11591 11  1 88  0  0	
 1  0 484440 2775500 29511408 176604848    0    0     0  2860 14069 12940 17  1 82  0  0	
 7  0 484440 2772108 29511408 176605392    0    0     0  2147 11286 11334 10  1 89  0  0	
 9  0 484440 2769992 29511408 176605792    0    0     0  2756 11996 11939 13  1 86  0  0	
 5  0 484440 2764560 29511408 176605952    0    0     0  3022 11504 11725 10  1 89  0  0	
 7  0 484440 2770852 29511408 176606368    0    0    12  2248 12841 12590 13  1 86  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  1 484440 2756788 29511408 176607056    0    0     4  2924 13199 12681 14  1 85  0  0	
 6  0 484440 2755836 29511408 176607136    0    0     0  3135 13858 13723 16  1 83  0  0	
 4  0 484440 2752804 29511408 176607520    0    0     0  2014 12398 12207 13  1 86  0  0	
 6  0 484440 2745400 29511408 176607952    0    0     4  3088 13965 13685 15  1 84  0  0	
12  0 484440 2740228 29511408 176608064    0    0     0  2837 12241 12239 14  1 86  0  0	
 7  0 484440 2739008 29511408 176608288    0    0     0  2044 13698 12608 16  1 83  0  0	
 2  0 484440 2742172 29511412 176608640    0    0     1  3111 11281 11723 10  1 90  0  0	
 6  0 484440 2740292 29511412 176608672    0    0     0  2949 13141 13126 13  1 86  0  0	
 5  0 484440 2732372 29511412 176609392    0    0     0  2084 12077 12261 12  1 88  0  0	
 4  0 484440 2663956 29511412 176609920    0    0     4  2700 12221 11891 14  1 85  0  0	
 4  0 484440 2657408 29511412 176609952    0    0     4  2874 13660 13086 16  1 84  0  0	
 6  0 484440 2653288 29511412 176610320    0    0     8  2530 14168 13570 16  1 83  0  0	
12  0 484440 2654156 29511412 176610480    0    0     4  2602 11302 11385 11  1 88  0  0	
 7  0 484440 2656132 29511412 176610496    0    0     0  2815 11254 11796 10  1 90  0  0	
 9  0 484440 2654880 29511412 176611136    0    0     0  2192 13653 13292 17  1 82  0  0	
 5  0 484440 2651932 29511412 176611280    0    0     0  3037 13930 13455 16  1 83  0  0	
 5  0 484440 2649368 29511412 176611392    0    0     0  3572 14070 13380 16  1 83  0  0	
 1  0 484440 2649096 29511412 176611616    0    0     0  1726 10642 10755 12  1 87  0  0	
 6  0 484440 2647320 29511412 176611776    0    0     4  2376 10752 10882 11  1 89  0  0	
 6  0 484440 2713240 29511412 176611824    0    0     0  2348 11789 11725 12  1 87  0  0	
 6  0 484440 2710128 29511412 176611968    0    0    36  1958 10894 11330 10  1 89  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 484440 2709612 29511412 176612224    0    0     0  3550 14071 13655 16  1 84  0  0	
 8  0 484440 2715764 29511412 176612256    0    0     0  2346 12228 11899 12  1 87  0  0	
 5  0 484440 2749872 29511412 176601152    0    0     0  2522 17918 14376 18  2 80  0  0	
 6  0 484440 2749468 29511412 176600672    0    0     0  3526 13658 12601 13  3 84  0  0	
 7  0 484440 2735360 29511412 176603328    0    0     0  4304 13511 12660 15  1 84  0  0	
 3  0 484440 2732064 29511412 176603344    0    0     6  3106 13048 12838 14  1 85  0  0	
 0  1 484440 2861908 29511412 176603488    0    0     0  2914 11670 11700 12  1 87  0  0	
 5  0 484440 2921820 29511412 176603648    0    0     0  2609 11840 11360 12  1 88  0  0	
 6  0 484440 2919648 29511412 176603712    0    0     0  1966 11387 11344 13  1 87  0  0	
 2  0 484440 2856480 29511412 176603936    0    0     0  3498 12521 11990 13  1 86  0  0	
 5  0 484440 2856408 29511412 176604000    0    0     0  3750 13125 12903 13  1 86  0  0	
 3  0 484440 2858628 29511412 176604256    0    0     0  2028 11022 11144 12  1 88  0  0	
15  0 484440 2856852 29511412 176604416    0    0     4  5252 13896 13632 16  1 84  0  0	
 8  0 484440 2854132 29511412 176604672    0    0     0  4554 14224 13885 16  1 83  0  0	
 2  0 484440 2851864 29511412 176604832    0    0     4  2534 13812 13339 14  1 85  0  0	
 6  0 484440 2850200 29511412 176604928    0    0     0  4953 13991 13562 15  1 84  0  0	
10  0 484440 2782900 29511412 176604960    0    0     0  3998 14461 13915 16  1 83  0  0	
 2  0 484440 2778608 29511412 176605296    0    0     0  3030 13203 13004 13  1 86  0  0	
 4  1 484440 2779828 29511412 176605472    0    0     0  4362 11582 11200 14  1 86  0  0	
 4  0 484440 2773564 29511412 176605536    0    0     4  3209 12535 12364 12  1 87  0  0	
 6  0 484440 2773092 29511412 176605616    0    0     0  2064 11122 11201 11  1 89  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 484440 2775324 29511412 176605616    0    0     0  3178 10847 11322 10  1 89  0  0	
 4  0 484440 2744180 29511412 176605776    0    0     0  3821 12515 12333 12  1 87  0  0	
 4  0 484440 2738104 29511412 176605824    0    0     0  2018 12517 12011 14  1 86  0  0	
 4  0 484440 2732024 29511412 176605984    0    0     0  4371 17542 15397 22  1 76  0  0	
 7  0 484440 2727508 29511412 176606080    0    0     0  4236 15060 14737 16  1 83  0  0	
 5  0 484440 2725572 29511412 176606080    0    0     0  2100 12364 12366 13  1 86  0  0	
 7  0 484440 2723880 29511412 176606368    0    0     0  4068 12957 12662 13  1 86  0  0	
 3  0 484440 2719928 29511412 176606432    0    0     4  3868 11829 11959 12  1 87  0  0	
