procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0  48160 18873448 970144 39448520    0    0     0     4 4051 4244  0  0 99  0
 1  0  48160 18873300 970144 39448520    0    0     0     2 1809 3958  0  0 100  0
 0  0  48160 18872280 970144 39448528    0    0     0    46 1863 4067  0  0 100  0
 0  0  48160 18872388 970144 39448532    0    0     0     6 1868 4113  0  0 100  0
 0  0  48160 18872520 970144 39448532    0    0     0     0 1726 3778  0  0 100  0
 1  0  48160 18872940 970144 39448532    0    0     0    58 1821 4063  0  0 100  0
 0  0  48160 18873060 970144 39448544    0    0     0     2 1741 3824  0  0 100  0
 0  0  48160 18873860 970144 39448544    0    0     0     6 1923 4094  0  0 100  0
 0  0  48160 18874052 970144 39448552    0    0     0    60 2003 4388  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0  48160 18874236 970144 39448556    0    0     0     0 1644 3612  0  0 100  0
 0  0  48160 18874268 970144 39448560    0    0     0    38 1917 4260  0  0 100  0
 0  0  48160 18874372 970144 39448564    0    0     0     2 1788 3997  0  0 100  0
 0  0  48160 18874520 970144 39448564    0    0     0     4 1768 3827  0  0 100  0
 1  0  48160 18874568 970144 39448568    0    0     0    48 1839 4124  0  0 100  0
 0  0  48160 18874668 970144 39448568    0    0     0     0 1685 3695  0  0 100  0
 0  0  48160 18874832 970144 39448568    0    0     0    38 2003 4183  0  0 100  0
 0  0  48160 18874832 970144 39448572    0    0     0     2 1795 3888  0  0 100  0
 1  0  48160 18873640 970144 39448576    0    0     0     6 1864 4084  0  0 100  0
 0  0  48160 18873248 970144 39448580    0    0     0    52 3364 5261  0  0 99  0
 0  0  48160 18872544 970144 39448580    0    0     0     0 2841 4613  0  0 100  0
 0  0  48160 18872656 970144 39448580    0    0     0    38 3135 5014  0  0 100  0
 1  0  48160 18873008 970144 39448584    0    0     0     2 2571 4540  0  0 100  0
 0  0  48160 18873008 970144 39448584    0    0     0     4 2761 4708  0  0 100  0
 0  0  48160 18872760 970144 39448592    0    0     0    50 2837 5140  0  0 99  0
 0  0  48160 18872764 970144 39448592    0    0     0     0 2581 4413  0  0 100  0
 0  0  48160 18873052 970144 39448592    0    0     0    36 2738 4884  0  0 100  0
 0  0  48160 18873080 970144 39448596    0    0     0    46 2683 4824  0  0 99  0
 0  0  48160 18873256 970144 39448600    0    0     0     4 2630 4554  0  0 100  0
 0  0  48160 18872908 970144 39448600    0    0     0     8 2713 4749  0  0 100  0
 1  0  48160 18873192 970144 39448600    0    0     0    44 2476 4303  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0  48160 18873468 970144 39448604    0    0     0     4 2707 4813  0  0 100  0
 0  0  48160 18873356 970144 39448608    0    0     0    40 2667 4643  0  0 99  0
 0  0  48160 18873732 970144 39448608    0    0     0     4 2606 4667  0  0 100  0
 1  0  48160 18872332 970144 39448616    0    0     0     6 2669 4826  0  0 99  0
 0  0  48160 18872180 970144 39448616    0    0     0    56 2547 4532  0  0 100  0
 0  0  48160 18872408 970144 39448624    0    0     0     4 2657 4615  0  0 100  0
 0  0  48160 18871968 970144 39448636    0    0     0     2 2625 4503  0  0 100  0
 1  0  48160 18872484 970144 39448632    0    0     0    62 2728 4818  0  0 100  0
 0  0  48160 18872300 970144 39448632    0    0     0     8 2743 4982  0  0 100  0
 0  0  48160 18872540 970144 39448636    0    0     0     0 2420 4335  0  0 99  0
 0  0  48160 18872916 970144 39448636    0    0     0    42 2334 4739  0  0 100  0
 1  0  48160 18873412 970144 39448636    0    0     0     2 2006 4300  0  0 100  0
 0  0  48160 18873844 970144 39448640    0    0     0    48 2401 4570  0  0 100  0
 0  0  48160 18874644 970144 39448648    0    0     0    52 2731 4886  0  0 100  0
 0  0  48160 18874168 970144 39448648    0    0     0     0 2597 4504  0  0 100  0
 1  0  48160 18874040 970144 39448648    0    0     0     4 3025 4892  0  0 100  0
 0  0  48160 18874468 970144 39448656    0    0     0    34 2691 4790  0  0 100  0
 0  0  48160 18874512 970144 39448656    0    0     0     4 2630 4679  0  0 100  0
 0  0  48160 18874520 970144 39448664    0    0     0     6 2780 4823  0  0 100  0
 1  0  48160 18874072 970144 39448668    0    0     0    46 2564 4458  0  0 100  0
